id	type	heading	synonyms
CHEMBL5640	Target	Prolyl 4-hydroxylase subunit alpha-2	Prolyl 4-hydroxylase subunit alpha-2;1.14.11.2;4-PH alpha-2;P4HA2;Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2;Prolyl 4-hydroxylase subunit alpha-2
CHEMBL5641	Target	V-type proton ATPase subunit B, brain isoform	V-type proton ATPase subunit B, brain isoform;ATP6B2;ATP6V1B2;Endomembrane proton pump 58 kDa subunit;HO57;Vacuolar proton pump subunit B 2;V-ATPase subunit B 2;VPP3;V-type proton ATPase subunit B, brain isoform
CHEMBL5642	Target	Activin receptor type-1C	Activin receptor type-1C;2.7.11.30;Activin receptor-like kinase 7;Activin receptor type-1C;Activin receptor type IC;ACTR-IC;ACVR1C;ALK-7;Synonyms=ALK7
CHEMBL5643	Target	DnaC helicase	Replicative DNA helicase;3.6.4.12;dnaC;GN  ;Replicative DNA helicase;RK64_00760;Synonyms=dnaC_1
CHEMBL5644	Target	Candidapepsin-3	Candidapepsin-3;3.4.23.24;ACP 3;Aspartate protease 3;Candidapepsin-3;SAP3;Secreted aspartic protease 3
CHEMBL5645	Target	Cysteinyl leukotriene receptor 1	Cysteinyl leukotriene receptor 1;CysLTR1;CYSLTR1;Cysteinyl leukotriene D4 receptor;Cysteinyl leukotriene receptor 1;LTD4 receptor
CHEMBL5646	Target	FML2_HUMAN	FML2_HUMAN;cDNA FLJ77388, highly similar to Homo sapiens formyl peptide receptor-like 2 (FPRL2), mRNA;FML2_HUMAN;Formyl peptide receptor-like 2;FPRL2
CHEMBL5647	Target	Gonadotropin-releasing hormone receptor	Gonadotropin-releasing hormone receptor;GnRH-R;GNRHR;GnRH receptor;Gonadotropin-releasing hormone receptor
CHEMBL5648	Target	Purine nucleoside phosphorylase	Purine nucleoside phosphorylase;2.4.2.1;2.4.2.44;PNP;Purine nucleoside phosphorylase;S-methyl-5'-thioinosine phosphorylase
CHEMBL5649	Target	Prokineticin receptor 1	Prokineticin receptor 1;GPR73;GPR73a;G-protein coupled receptor 73;G-protein coupled receptor ZAQ;PKR1;PK-R1;Prokineticin receptor 1;PROKR1
CHEMBL5650	Target	BR serine/threonine-protein kinase 1	Serine/threonine-protein kinase BRSK1;2.7.11.1;2.7.11.26;Brain-selective kinase 1;Brain-specific serine/threonine-protein kinase 1;BR serine/threonine-protein kinase 1;BRSK1;hSAD1;KIAA1811;SAD1;SAD1 homolog;SADB;Serine/threonine-protein kinase BRSK1;Serine/threonine-protein kinase SAD-B;Synapses of Amphids Defective homolog 1
CHEMBL5651	Target	Serine/threonine-protein kinase 35	Serine/threonine-protein kinase 35;2.7.11.1;CLIK1;CLIK-1;CLP-36-interacting kinase 1;PDIK1;PDLIM1-interacting kinase 1;Serine/threonine-protein kinase 35;Serine/threonine-protein kinase 35 L1;STK35;STK35L1
CHEMBL5652	Target	Glucose-dependent insulinotropic receptor	Glucose-dependent insulinotropic receptor;Glucose-dependent insulinotropic receptor;GPR119;G-protein coupled receptor 119
CHEMBL5653	Target	Solute carrier family 22 member 6	Solute carrier family 22 member 6;Kidney-specific transport protein;mNKT;mROAT1;Nkt;Novel kidney transcript;Oat1;Organic anion transporter 1;Renal organic anion transporter 1;Slc22a6;Solute carrier family 22 member 6
CHEMBL5654	Target	Myosin-IIIB	Myosin-IIIb;2.7.11.1;MYO3B;Myosin-IIIb
CHEMBL5655	Target	Alpha-N-acetylgalactosaminidase	Alpha-N-acetylgalactosaminidase;3.2.1.49;Alpha-galactosidase B;Alpha-N-acetylgalactosaminidase;NAGA
CHEMBL5656	Target	Sn1-specific diacylglycerol lipase beta	Diacylglycerol lipase-beta;3.1.1.116;3.1.1.3;Daglb;DAGLbeta;DAGL-beta;DGL-beta;Diacylglycerol lipase-beta;PUFA-specific triacylglycerol lipase;Sn1-specific diacylglycerol lipase beta
CHEMBL5657	Target	Histamine H4 receptor	Histamine H4 receptor;H4R;HH4R;Histamine H4 receptor;Hrh4
CHEMBL5658	Target	Prostaglandin E synthase	Prostaglandin E synthase;1.11.1.-;2.5.1.18;5.3.99.3;Glutathione peroxidase PTGES;Glutathione transferase PTGES;MGST1L1;MGST1-L1;Microsomal glutathione S-transferase 1-like 1;Microsomal prostaglandin E synthase 1;MPGES1;MPGES-1;p53-induced gene 12 protein;PGES;PIG12;PIG12 GN  ;Prostaglandin E synthase;PTGES;Synonyms=MGST1L1
CHEMBL5659	Target	Serine/threonine-protein kinase RIO3	Serine/threonine-protein kinase RIO3;2.7.11.1;RIOK3;RIO kinase 3;Serine/threonine-protein kinase RIO3;SUDD;sudD homolog
CHEMBL5660	Target	Kinetochore protein NDC80 homolog	Kinetochore protein NDC80 homolog;HEC;HEC1;Highly expressed in cancer protein;HsHec1;Kinetochore-associated protein 2;Kinetochore protein Hec1;Kinetochore protein NDC80 homolog;KNTC2;NDC80;Retinoblastoma-associated protein HEC
CHEMBL5661	Target	Exportin-1	Exportin-1;Chromosome region maintenance 1 protein homolog;CRM1;Exp1;Exportin-1;XPO1
CHEMBL5662	Target	2,3-dihydroxybenzoate-AMP ligase	Salicyl-AMP ligase / salicyl-S-ArCP synthetase;2.7.7.-;6.2.1.-;mbtA;Mycobactin biosynthesis protein MbtA;Sal-AMP ligase;Salicyl-AMP ligase;Salicyl-AMP ligase / salicyl-S-ArCP synthetase;Salicyl-S-ArCP synthetase
CHEMBL5663	Target	Putative uncharacterized protein	Deazaflavin-dependent nitroreductase;1.-.-.-;1.1.98.-;ddn;Deazaflavin-dependent nitroreductase;F420H(2)-dependent quinone reductase Ddn;Fqr
CHEMBL5664	Target	Lys-gingipain	Lys-gingipain HG66;15 kDa adhesin;3.4.22.47;39 kDa adhesin;44 kDa adhesin;kgp;Lys-gingipain catalytic subunit;Lys-gingipain HG66
CHEMBL5665	Target	Disintegrin and metalloproteinase domain-containing protein 8	Disintegrin and metalloproteinase domain-containing protein 8;3.4.24.-;ADAM8;ADAM 8;CD_antigen=CD156a;Cell surface antigen MS2;Disintegrin and metalloproteinase domain-containing protein 8;MS2
CHEMBL5666	Target	Disks large homolog 4	Disks large homolog 4;Disks large homolog 4;DLG4;Postsynaptic density protein 95;PSD95;PSD-95;SAP90;SAP-90;Synapse-associated protein 90
CHEMBL5667	Target	Phosphatidylinositol-5-phosphate 4-kinase type-2 beta	Phosphatidylinositol 5-phosphate 4-kinase type-2 beta;1-phosphatidylinositol 5-phosphate 4-kinase 2-beta;2.7.1.149;Diphosphoinositide kinase 2-beta;Phosphatidylinositol 5-phosphate 4-kinase type-2 beta;Phosphatidylinositol 5-phosphate 4-kinase type II beta;PI(5)P 4-kinase type II beta;PIP4K2B;PIP4KII-beta;PIP5K2B;PtdIns(5)P-4-kinase isoform 2-beta
CHEMBL5668	Target	Serine/threonine-protein kinase SRPK2	SRSF protein kinase 2;2.7.11.1;Serine/arginine-rich protein-specific kinase 2;SFRS protein kinase 2;SRPK2;SR-protein-specific kinase 2;SRSF protein kinase 2;SRSF protein kinase 2 C-terminal;SRSF protein kinase 2 N-terminal
CHEMBL5669	Target	Epoxide hydrolase 2	Bifunctional epoxide hydrolase 2;3.1.3.76;3.3.2.10;Bifunctional epoxide hydrolase 2;CEH;Cytosolic epoxide hydrolase 2;Ephx2;Epoxide hydratase;Lipid-phosphate phosphatase;SEH;Soluble epoxide hydrolase
CHEMBL5670	Target	Fe(3+)-Zn(2+) purple acid phosphatase	Fe(3+)-Zn(2+) purple acid phosphatase;3.1.3.2;Fe(3+)-Zn(2+) purple acid phosphatase;Iron(III)-zinc(II) purple acid phosphatase;PAP
CHEMBL5671	Target	Protein delta homolog 1	Protein delta homolog 1;DLK;DLK1;DLK-1;FA1;Fetal antigen 1;pG2;Protein delta homolog 1
CHEMBL5672	Target	Glucose-6-phosphate 1-dehydrogenase	Glucose-6-phosphate 1-dehydrogenase;1.1.1.49;g6pd;Glucose-6-phosphate 1-dehydrogenase
CHEMBL5673	Target	DNA polymerase	DNA polymerase epsilon catalytic subunit;2.7.7.7;DNApol-epsilon255;DNA polymerase epsilon catalytic subunit;dPOLE;dPOLE GN  ;PolE1;Synonyms=DNApol-epsilon
CHEMBL5674	Target	Prostanoid EP3 receptor	Prostaglandin E2 receptor EP3 subtype;PGE2 receptor EP3 subtype;PGE receptor EP3 subtype;Prostaglandin E2 receptor EP3 subtype;Prostanoid EP3 receptor;Ptger3
CHEMBL5675	Target	Deoxycytidylate deaminase	Deoxycytidylate deaminase;3.5.4.12;dCMP deaminase;DCTD;Deoxycytidylate deaminase
CHEMBL5676	Target	Ecdysone receptor	Ecdysone receptor;20E receptor;20-hydroxy-ecdysone receptor;Ecdysone receptor;Ecdysteroid receptor;EcR;EcRH;NR1H1 ;Nuclear receptor subfamily 1 group H member 1
CHEMBL5677	Target	Aspartase	Aspartate ammonia-lyase;4.3.1.1;Aspartase;Aspartate ammonia-lyase
CHEMBL5678	Target	G protein-coupled receptor kinase 5	G protein-coupled receptor kinase 5;2.7.11.16;GPRK5;G protein-coupled receptor kinase 5;G protein-coupled receptor kinase GRK5;GRK5
CHEMBL5679	Target	Serine/threonine-protein kinase Nek3	Serine/threonine-protein kinase Nek3;2.7.11.1;HSPK 36;NEK3;Never in mitosis A-related kinase 3;NimA-related protein kinase 3;Serine/threonine-protein kinase Nek3
CHEMBL5680	Target	Multidrug resistance-associated protein 1	Multidrug resistance-associated protein 1;7.6.2.2;7.6.2.3;Abcc1;ATP-binding cassette sub-family C member 1;Glutathione-S-conjugate-translocating ATPase ABCC1;Leukotriene C(4) transporter;LTC4 transporter;Mrp1;Multidrug resistance-associated protein 1
CHEMBL5681	Target	UMP-CMP kinase	UMP-CMP kinase;2.7.4.14;2.7.4.6;CMPK;CMPK1;dCMP kinase;Deoxycytidylate kinase;Nucleoside-diphosphate kinase;Synonyms=CMK;UCK;UMK;UMP/CMPK;UMP-CMP kinase;UMP/CMP kinase;UMPK;Uridine monophosphate/cytidine monophosphate kinase
CHEMBL5682	Target	Uridine-cytidine kinase 1	Uridine-cytidine kinase 1;2.7.1.48;Cytidine monophosphokinase 1;UCK1;UCK 1;Uridine-cytidine kinase 1;Uridine monophosphokinase 1;URK1
CHEMBL5683	Target	Serine/threonine-protein kinase DCLK1	Serine/threonine-protein kinase DCLK1;2.7.11.1;DCAMKL1;DCDC3A;DCLK1;Doublecortin domain-containing protein 3A;Doublecortin-like and CAM kinase-like 1;Doublecortin-like kinase 1;KIAA0369;Serine/threonine-protein kinase DCLK1
CHEMBL5684	Target	Muscle, skeletal receptor tyrosine protein kinase	Muscle, skeletal receptor tyrosine-protein kinase;2.7.10.1;Muscle, skeletal receptor tyrosine-protein kinase;Muscle-specific kinase receptor;Muscle-specific tyrosine-protein kinase receptor;MuSK;MUSK
CHEMBL5685	Target	Solute carrier family 22 member 1	Solute carrier family 22 member 1;hOCT1;OCT1;Organic cation transporter 1;SLC22A1;Solute carrier family 22 member 1
CHEMBL5686	Target	6-phospho-1-fructokinase	ATP-dependent 6-phosphofructokinase;2.7.1.11;ATP-dependent 6-phosphofructokinase;ATP-PFK;pfk;Phosphofructokinase;Phosphohexokinase
CHEMBL5687	Target	Aspartate-semialdehyde dehydrogenase	Aspartate-semialdehyde dehydrogenase;1.2.1.11;ASA dehydrogenase;ASADH;asd;Aspartate-beta-semialdehyde dehydrogenase;Aspartate-semialdehyde dehydrogenase
CHEMBL5688	Target	Orotidine 5'-phosphate decarboxylase	Orotidine 5'-phosphate decarboxylase;4.1.1.23;OMPDCase;OMP decarboxylase;OMPdecase;Orotidine 5'-phosphate decarboxylase;pyrF
CHEMBL5689	Target	Tryptophan 5-hydroxylase 1	Tryptophan 5-hydroxylase 1;1.14.16.4;TPH;TPH1;TPRH;TRPH;Tryptophan 5-hydroxylase 1;Tryptophan 5-monooxygenase 1
CHEMBL5690	Target	Cell division protein ftsZ	Cell division protein FtsZ;Cell division protein FtsZ;ftsZ
CHEMBL5691	Target	Poly [ADP-ribose] polymerase 1	Poly [ADP-ribose] polymerase 1;2.4.2.-;2.4.2.30;ADP-ribosyltransferase diphtheria toxin-like 1;ADPRT;ADPRT 1;ARTD1;DNA ADP-ribosyltransferase PARP1;NAD(+) ADP-ribosyltransferase 1;PARP1;PARP-1;Poly [ADP-ribose] polymerase 1;Poly[ADP-ribose] synthase 1;Protein poly-ADP-ribosyltransferase PARP1
CHEMBL5693	Target	Beta-lactamase	Beta-lactamase;3.5.2.6;ampC;Beta-lactamase;Cephalosporinase
CHEMBL5694	Target	DNA ligase 1	DNA ligase 1;6.5.1.1;DNA ligase 1;DNA ligase I;LIG1;Polydeoxyribonucleotide synthase [ATP] 1
CHEMBL5695	Target	Intestinal alkaline phosphatase	Intestinal-type alkaline phosphatase;3.1.3.1;ALPI;IAP;Intestinal alkaline phosphatase;Intestinal-type alkaline phosphatase
CHEMBL5696	Target	Gamma-glutamyltranspeptidase 1	Glutathione hydrolase 1 proenzyme;2.3.2.2;3.4.19.13;3.4.19.14;CD_antigen=CD224;Gamma-glutamyltransferase 1;Gamma-glutamyltranspeptidase 1;GGT;GGT1;GGT 1;Glutathione hydrolase 1 heavy chain;Glutathione hydrolase 1 light chain;Glutathione hydrolase 1 proenzyme;Leukotriene-C4 hydrolase
CHEMBL5697	Target	Egl nine homolog 1	Egl nine homolog 1;1.14.11.29;C1orf12;EGLN1;Egl nine homolog 1;HIF-PH2;HIF-prolyl hydroxylase 2;HPH-2;Hypoxia-inducible factor prolyl hydroxylase 2;PHD2;Prolyl hydroxylase domain-containing protein 2;SM-20
CHEMBL5698	Target	NUAK family SNF1-like kinase 2	NUAK family SNF1-like kinase 2;2.7.11.1;NUAK2;NUAK family SNF1-like kinase 2;Omphalocele kinase 2;OMPHK2;SNARK;SNARK;SNF1/AMP kinase-related kinase
CHEMBL5699	Target	Serine/threonine-protein kinase SIK2	Serine/threonine-protein kinase SIK2;2.7.11.1;KIAA0781;QIK;Qin-induced kinase;Salt-inducible kinase 2;Serine/threonine-protein kinase SIK2;Serine/threonine-protein kinase SNF1-like kinase 2;SIK2;SIK-2;SNF1LK2;Synonyms=KIAA0781
CHEMBL5700	Target	Lysophosphatidic acid receptor 5	Lysophosphatidic acid receptor 5;GPR92;GPR93;G-protein coupled receptor 92;G-protein coupled receptor 93;LPA-5;LPAR5;LPA receptor 5;Lysophosphatidic acid receptor 5
CHEMBL5701	Target	Serine/threonine-protein kinase TAO3	Serine/threonine-protein kinase TAO3;2.7.11.1;CTCL-associated antigen HD-CL-09;Cutaneous T-cell lymphoma-associated antigen HD-CL-09;Dendritic cell-derived protein kinase;DPK;hKFC-A;JIK;JNK/SAPK-inhibitory kinase;Jun kinase-inhibitory kinase;KDS;Kinase from chicken homolog A;MAP3K18;Serine/threonine-protein kinase TAO3;TAOK3;Thousand and one amino acid protein 3
CHEMBL5703	Target	Tyrosine-protein kinase Srms	Tyrosine-protein kinase Srms;2.7.10.2;C20orf148;SRMS;Tyrosine-protein kinase Srms
CHEMBL5704	Target	Elongation of very long chain fatty acids protein 6	Elongation of very long chain fatty acids protein 6;2.3.1.199;3-keto acyl-CoA synthase ELOVL6;Elongation of very long chain fatty acids protein 6;ELOVL6;ELOVL FA elongase 6;ELOVL fatty acid elongase 6;FACE;Fatty acid elongase 2;Fatty acyl-CoA elongase;hELO2;LCE;Long-chain fatty-acyl elongase;Very long chain 3-ketoacyl-CoA synthase 6;Very long chain 3-oxoacyl-CoA synthase 6
CHEMBL5705	Target	Egl nine homolog 3	Prolyl hydroxylase EGLN3;1.14.11.-;1.14.11.29;EGLN3;Egl nine homolog 3;HIF-PH3;HIF-prolyl hydroxylase 3;HPH-1;HPH-3;Hypoxia-inducible factor prolyl hydroxylase 3;PHD3;Prolyl hydroxylase domain-containing protein 3;Prolyl hydroxylase EGLN3
CHEMBL5706	Target	COP9 signalosome complex subunit 7b	COP9 signalosome complex subunit 7b;COP9 signalosome complex subunit 7b;COPS7B;CSN7B;JAB1-containing signalosome subunit 7b;SGN7b;Signalosome subunit 7b
CHEMBL5707	Target	Solute carrier family 28 member 3	Solute carrier family 28 member 3;CNT3;CNT 3;Concentrative Na(+)-nucleoside cotransporter 3;hCNT3;SLC28A3;Solute carrier family 28 member 3
CHEMBL5708	Target	Tyrosine-protein kinase transforming protein FPS	Tyrosine-protein kinase transforming protein Fps;2.7.10.2;Tyrosine-protein kinase transforming protein Fps;V-FPS
CHEMBL5709	Target	Adenylate kinase isoenzyme 1	Adenylate kinase isoenzyme 1;2.7.4.3;2.7.4.6;Adenylate kinase isoenzyme 1;Adenylate monophosphate kinase;AK1;AK 1;ATP:AMP phosphotransferase;ATP-AMP transphosphorylase 1;Myokinase
CHEMBL5710	Target	Phospholipase A2	Phospholipase A2;3.1.1.4;Group IB phospholipase A2;Phosphatidylcholine 2-acylhydrolase 1B;Phospholipase A2;PLA2G1B
CHEMBL5711	Target	Phospholipase A2 alpha	Acidic phospholipase A2 beta;3.1.1.4;Acidic phospholipase A2 beta;Phosphatidylcholine 2-acylhydrolase;svPLA2
CHEMBL5712	Target	Deoxyribonuclease-1	Deoxyribonuclease-1;3.1.21.1;Deoxyribonuclease-1;Deoxyribonuclease I;DNASE1;DNase I;DNL1
CHEMBL5713	Target	Type-2 restriction enzyme PstI	Type II restriction enzyme PstI;3.1.21.4;Endonuclease PstI;pstIR;R.PstI;Type-2 restriction enzyme PstI;Type II restriction enzyme PstI
CHEMBL5714	Target	Tumor necrosis factor ligand superfamily member 6	Tumor necrosis factor ligand superfamily member 6;ADAM10-processed FasL form;APL;Apoptosis antigen ligand;APT1LG1;APTL;CD95L;CD95-L;CD95 ligand;CD_antigen=CD178;Fas antigen ligand;FasL;FASL;FASLG;FasL ICD;Fas ligand;FasL intracellular domain;Receptor-binding FasL ectodomain;sFasL;Soluble Fas ligand;SPA;SPPL2A-processed FasL form;TNFSF6;Tumor necrosis factor ligand superfamily member 6;Tumor necrosis factor ligand superfamily member 6, membrane form;Tumor necrosis factor ligand superfamily member 6, soluble form
CHEMBL5715	Target	Paxillin	Paxillin;Paxillin;PXN
CHEMBL5716	Target	Nuclear receptor subfamily 2 group C member 2	Nuclear receptor subfamily 2 group C member 2;NR2C2;Nuclear receptor subfamily 2 group C member 2;Orphan nuclear receptor TAK1;Orphan nuclear receptor TR4;TAK1;Testicular receptor 4;TR4
CHEMBL5717	Target	5-hydroxytryptamine receptor 1B	5-hydroxytryptamine receptor 1B;5-HT1B;5-HT-1B;5-HT-1D-beta;5-hydroxytryptamine receptor 1B;HTR1B;Serotonin 1D beta receptor;Serotonin receptor 1B
CHEMBL5718	Target	Mitogen-activated protein kinase 8	Mitogen-activated protein kinase 8;2.7.11.24;c-Jun N-terminal kinase 1;Jnk1;Mapk8;MAPK 8;MAP kinase 8;Mitogen-activated protein kinase 8;p54 gamma;Prkm8;SAPK gamma;Stress-activated protein kinase JNK1
CHEMBL5719	Target	Cell division protein kinase 8	Cyclin-dependent kinase 8;2.7.11.22;2.7.11.23;CDK8;Cell division protein kinase 8;Cyclin-dependent kinase 8;Mediator complex subunit CDK8;Mediator of RNA polymerase II transcription subunit CDK8;Protein kinase K35
CHEMBL5720	Target	P2Y purinoceptor 1	P2Y purinoceptor 1;6H1 orphan receptor;ADP receptor;P2RY1;P2Y1;P2Y purinoceptor 1;Purinergic receptor
CHEMBL5721	Target	GMP synthase [glutamine-hydrolyzing]	GMP synthase [glutamine-hydrolyzing];6.3.5.2;Glutamine amidotransferase;GMPS;GMP synthase [glutamine-hydrolyzing];GMP synthetase
CHEMBL5722	Target	Ectonucleoside triphosphate diphosphohydrolase 1	Ectonucleoside triphosphate diphosphohydrolase 1;3.6.1.5;CD39;CD_antigen=CD39;Ecto-apyrase;Ecto-ATPase 1;Ecto-ATPDase 1;Ecto-ATP diphosphohydrolase 1;Ectonucleoside triphosphate diphosphohydrolase 1;ENTPD1;Lymphoid cell activation antigen;NTPDase 1
CHEMBL5723	Target	Arylamine N-acetyltransferase 1	Arylamine N-acetyltransferase 1;2.3.1.5;Aac1;Arylamide acetylase 1;Arylamine N-acetyltransferase 1;N-acetyltransferase type 1;Nat1;NAT-1
CHEMBL5724	Target	Arylamine N-acetyltransferase 2	Arylamine N-acetyltransferase 2;2.3.1.5;Aac2;Arylamide acetylase 2;Arylamine N-acetyltransferase 2;N-acetyltransferase type 2;Nat2;NAT-2
CHEMBL5725	Target	Fatty acid desaturase 1	Acyl-CoA (8-3)-desaturase;1.14.19.44;Acyl-CoA (8-3)-desaturase;D5D;Delta-5 desaturase;Delta(5) desaturase;Delta(5) fatty acid desaturase;Fads1;Fatty acid desaturase 1
CHEMBL5726	Target	Elongation of very long chain fatty acids protein 6	Elongation of very long chain fatty acids protein 6;2.3.1.199;3-keto acyl-CoA synthase Elovl6;Elongation of very long chain fatty acids protein 6;Elovl6;ELOVL FA elongase 6;ELOVL fatty acid elongase 6;Face;Fatty acyl-CoA elongase;Lce;Long chain fatty acid elongase;Masr;Myelin-associated SUR4 protein;Synonyms=Face;Very long chain 3-ketoacyl-CoA synthase 6;Very long chain 3-oxoacyl-CoA synthase 6
CHEMBL5727	Target	Fatty acid desaturase 1	Acyl-CoA (8-3)-desaturase;1.14.19.44;Acyl-CoA (8-3)-desaturase;D5D;Delta-5 desaturase;Delta(5) desaturase;Delta(5) fatty acid desaturase;Fads1;Fatty acid desaturase 1
CHEMBL5728	Target	Cyclin-dependent kinase-like 2	Cyclin-dependent kinase-like 2;2.7.11.22;CDKL2;Cyclin-dependent kinase-like 2;Protein kinase p56 KKIAMRE;Serine/threonine-protein kinase KKIAMRE
CHEMBL5729	Target	Type-2 restriction enzyme EcoRI	Type II restriction enzyme EcoRI;3.1.21.4;ecoRIR;Endonuclease EcoRI;R.EcoRI;Type-2 restriction enzyme EcoRI;Type II restriction enzyme EcoRI
CHEMBL5730	Target	Pancreatic alpha-amylase	Pancreatic alpha-amylase;1,4-alpha-D-glucan glucanohydrolase;3.2.1.1;AMY2;Pancreatic alpha-amylase
CHEMBL5731	Target	Complement factor B	Complement factor B;3.4.21.47;BF;BFD;C3/C5 convertase;CFB;Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment;GBG;Glycine-rich beta glycoprotein;PBF2;Properdin factor B
CHEMBL5732	Target	Beta-lactamase 1	Beta-lactamase 1;3.5.2.6;Beta-lactamase 1;Beta-lactamase I;blaY;Penicillinase
CHEMBL5733	Target	DNA ligase	DNA ligase;30;6.5.1.1;DNA ligase;Polydeoxyribonucleotide synthase [ATP]
CHEMBL5734	Target	Pro-epidermal growth factor	Pro-epidermal growth factor;EGF;EGF;Epidermal growth factor;Pro-epidermal growth factor;Urogastrone
CHEMBL5735	Target	Calcitonin gene-related peptide 1	Calcitonin gene-related peptide 1;Alpha-type CGRP;Calc;Calca;Calcitonin gene-related peptide 1;Calcitonin gene-related peptide I;CGRP-I
CHEMBL5736	Target	Glucagon	Pro-glucagon;GCG;Glicentin;Glicentin-related polypeptide;GLP-1;GLP-1(7-36);GLP-1(7-37);GLP-2;Glucagon;Glucagon-like peptide 1;Glucagon-like peptide 1(7-36);Glucagon-like peptide 1(7-37);Glucagon-like peptide 2;GRPP;Incretin hormone;OXM;OXY;Oxyntomodulin;Pro-glucagon
CHEMBL5737	Target	VIP peptides	VIP peptides;Intestinal peptide PHM-27;Intestinal peptide PHV-42;Peptide histidine methioninamide 27;Peptide histidine valine 42;Vasoactive intestinal peptide;Vasoactive intestinal polypeptide;VIP;VIP;VIP peptides
CHEMBL5738	Target	Fatty acid-binding protein, liver	Fatty acid-binding protein, liver;Fabp1;Fatty acid-binding protein 1;Fatty acid-binding protein, liver;L-FABP;Liver-type fatty acid-binding protein;p14;SCP;Squalene- and sterol-carrier protein;Z-protein
CHEMBL5739	Target	Rhodopsin	Rhodopsin;RHO;Rhodopsin
CHEMBL5740	Target	Dual specificity mitogen-activated protein kinase kinase 1	Dual specificity mitogen-activated protein kinase kinase 1;2.7.12.2;Dual specificity mitogen-activated protein kinase kinase 1;ERK activator kinase 1;MAP2K1;MAPK/ERK kinase 1;MAP kinase kinase 1;MAPKK 1;MEK1;MEK 1;PRKMK1
CHEMBL5741	Target	Type-1A angiotensin II receptor	Type-1A angiotensin II receptor;Agtr1;Agtr1a;Angiotensin II type-1A receptor;AT1A;Type-1A angiotensin II receptor
CHEMBL5742	Target	Translocator protein	Translocator protein;BZRP;MBR;Mitochondrial benzodiazepine receptor;PBR;Peripheral-type benzodiazepine receptor;PKBS;Translocator protein;TSPO
CHEMBL5743	Target	Type-1 angiotensin II receptor	Type-1 angiotensin II receptor;AGTR1;Angiotensin II type-1 receptor;AT1;Type-1 angiotensin II receptor
CHEMBL5744	Target	Beta-lactamase	Beta-lactamase;3.5.2.6;Beta-lactamase;blaP;Carbenicillinase
CHEMBL5745	Target	C5a anaphylatoxin chemotactic receptor	C5a anaphylatoxin chemotactic receptor 1;C5a anaphylatoxin chemotactic receptor;C5a anaphylatoxin chemotactic receptor 1;C5aR;C5a-R;C5AR1;C5R1;CD_antigen=CD88
CHEMBL5746	Target	C5a anaphylatoxin chemotactic receptor	C5a anaphylatoxin chemotactic receptor 1;C5a anaphylatoxin chemotactic receptor;C5a anaphylatoxin chemotactic receptor 1;C5ar;C5aR;C5a-R;C5ar1;C5r1;CD_antigen=CD88
CHEMBL5747	Target	CREB-binding protein	CREB-binding protein;2.3.1.-;2.3.1.48;CBP;CREB-binding protein;CREBBP;Histone lysine acetyltransferase CREBBP;Protein-lysine acetyltransferase CREBBP
CHEMBL5748	Target	Canalicular multispecific organic anion transporter 1	ATP-binding cassette sub-family C member 2;7.6.2.-;7.6.2.2;7.6.2.3;ABCC2;ATP-binding cassette sub-family C member 2;Canalicular multidrug resistance protein;Canalicular multispecific organic anion transporter 1;CMOAT;CMOAT1;CMRP;MRP2;Multidrug resistance-associated protein 2;Synonyms=CMOAT
CHEMBL5749	Target	Mitogen-activated protein kinase kinase kinase kinase 1	Mitogen-activated protein kinase kinase kinase kinase 1;2.7.11.1;Hematopoietic progenitor kinase;HPK1;MAP4K1;MAPK/ERK kinase kinase kinase 1;MEK kinase kinase 1;MEKKK 1;Mitogen-activated protein kinase kinase kinase kinase 1
CHEMBL5750	Target	Histone acetyltransferase KAT5	Histone acetyltransferase KAT5;2.3.1.-;2.3.1.48;60 kDa Tat-interactive protein;cPLA(2)-interacting protein;Histone acetyltransferase HTATIP;Histone acetyltransferase KAT5;HIV-1 Tat interactive protein;HTATIP;KAT5;Lysine acetyltransferase 5;Protein 2-hydroxyisobutyryltransferase KAT5;Protein acetyltransferase KAT5;Protein crotonyltransferase KAT5;Synonyms=HTATIP;Tip60;TIP60
CHEMBL5751	Target	Beta-lactamase	Beta-lactamase;3.5.2.6;Beta-lactamase;bla1;FYB77_11870;GRA88_26380;GRA94_21975;GRA98_11670;Synonyms=bla
CHEMBL5752	Target	Acetylcholinesterase	Carboxylic ester hydrolase;3.1.1.-;ache;Carboxylic ester hydrolase
CHEMBL5753	Target	Uncharacterized aarF domain-containing protein kinase 4	Atypical kinase COQ8B, mitochondrial;2.7.-.-;AarF domain-containing protein kinase 4;Atypical kinase COQ8B, mitochondrial;Coenzyme Q protein 8B;COQ8B;Synonyms=ADCK4
CHEMBL5754	Target	MAP/microtubule affinity-regulating kinase 4	MAP/microtubule affinity-regulating kinase 4;2.7.11.1;KIAA1860;MAP/microtubule affinity-regulating kinase 4;MAP/microtubule affinity-regulating kinase-like 1;MARK4;MARKL1
CHEMBL5755	Target	Adenylate cyclase	Adenylate cyclase;4.6.1.1;Adenylate cyclase;cyaC
CHEMBL5756	Target	D-amino-acid oxidase	D-amino-acid oxidase;1.4.3.3;DAAO;D-amino-acid oxidase;DAMOX;Dao;DAO;Dao1
