"chembl_id","pref_name","synonyms"
"CHEMBL514432","GINKOLIDE B",NULL
"CHEMBL514443","VOGELIN D","vogelin D"
"CHEMBL514446","DEHYDROCHOLIC ACID","Dehydrocholic acid"
"CHEMBL514462","tris(4-(methylthio)phenyl)stannyl acetate","Tris(4-(Methylthio)Phenyl)Stannyl Acetate"
"CHEMBL514466","TRIPHENYLSTANNYL BENZOATE","Triphenylstannyl Benzoate"
"CHEMBL514498","HETERONEMIN","Heteronemin"
"CHEMBL514499","GW843682X","GW843682X"
"CHEMBL514518","DIHYDROSINUFLEXOLIDE","Dihydrosinuflexolide"
"CHEMBL514529","SCHIZARIN D","Schizarin D"
"CHEMBL514559","HEMATOXIN","Hematoxin"
"CHEMBL514569","GAMENDAZOLE","Gamendazole"
"CHEMBL514578","USIMINE B",NULL
"CHEMBL514585","ACTINOPYRONE A",NULL
"CHEMBL514596","SOLASODINE","Solasodine"
"CHEMBL514609","tris(4-fluorophenyl)stannyl acetate","Tris(4-Fluorophenyl)Stannyl Acetate"
"CHEMBL514655","TYROMYCIC ACID C","tyromycic acid C"
"CHEMBL514674","SODIUM DEOXYCHOLATE","ATX-101"
"CHEMBL514674","SODIUM DEOXYCHOLATE","Sodium deoxycholate"
"CHEMBL514675","DESMETHYLDESTRUXIN A",NULL
"CHEMBL514676","KOPSINGINE","Kopsingine"
"CHEMBL514685","BRASIMARIN A",NULL
"CHEMBL514686","KUSUNOKINOL","Kusunokinol"
"CHEMBL514721","FLUOROSALINOSPORAMIDE","Fluorosalinosporamide"
"CHEMBL514727","SESQUITERPENE CYCLOHEXADIENONE","Sesquiterpene Cyclohexadienone"
"CHEMBL514729","HEMIASTERLIN METHYL ESTER","Hemiasterlin Methyl Ester"
"CHEMBL514754","BORONOLIDE","Boronolide"
"CHEMBL514755","TETRAPHENYLPHOSPHONIUM_CHLORIDE",NULL
"CHEMBL514800","APREMILAST","Apremilast"
"CHEMBL514800","APREMILAST","CC10004"
"CHEMBL514800","APREMILAST","CC-10004"
"CHEMBL51483","GOSSYPOL","BL-193"
"CHEMBL51483","GOSSYPOL","Gossypol"
"CHEMBL51483","GOSSYPOL","(-)-Gossypol"
"CHEMBL51483","GOSSYPOL","NSC-56817"
"CHEMBL51483","GOSSYPOL","NSC-624336"
"CHEMBL514839","MAGNONE B","magnone B"
"CHEMBL514840","TASNEMOXIDE C","Tasnemoxide C"
"CHEMBL514851","PLAKORITIDE Q ME","Plakoritide Q Me"
"CHEMBL514882","AUCUBIN","Aucubin"
"CHEMBL514883","KNIPHOLONE","Knipholone"
"CHEMBL514883","KNIPHOLONE","(+)-M-Knipholone"
"CHEMBL514884","ALBINE","Albine"
"CHEMBL514900","TSITSIKAMMAMINE B",NULL
"CHEMBL514914","EPISTEGANANGIN","Episteganangin"
"CHEMBL514920","YARDENONE B",NULL
"CHEMBL514923","CLEISTANTHIN","Cleistanthin"
"CHEMBL514931","APLYROSEOL 6","Aplyroseol 6"
"CHEMBL514933","tricyclohexylstannyl 4-fluorobenzoate","Tricyclohexylstannyl 4-Fluorobenzoate"
"CHEMBL514938","GSK-969786A","GSK969786A"
"CHEMBL514943","BRIAEXCAVATOLIDE N","Briaexcavatolide N"
"CHEMBL514952","TAXAYUNTIN G","taxayuntin G"
"CHEMBL514959","ISOGOSTERONE D","Isogosterone D"
"CHEMBL514960","EXCAVATOLIDE D","Excavatolide D"
"CHEMBL514973","INTRAPETACIN B",NULL
"CHEMBL515","CHLORAMBUCIL","CB-1348"
"CHEMBL515","CHLORAMBUCIL","Chlorambucil"
"CHEMBL515","CHLORAMBUCIL","Chlorbutin"
"CHEMBL515","CHLORAMBUCIL","NCI-3088"
"CHEMBL515","CHLORAMBUCIL","NSC-3088"
"CHEMBL515014","PHENPANSTATIN","Phenpanstatin"
"CHEMBL515017","MYCAPEROXIDE A","Mycaperoxide A"
"CHEMBL515023","PSAMMAPLYSIN A",NULL
"CHEMBL515037","CANDELALIDE A",NULL
"CHEMBL515052","APPLANOXIDIC ACID G","Applanoxidic Acid G"
"CHEMBL515063","TENELLONE B",NULL
"CHEMBL515069","KADSURACOCCINIC ACID A",NULL
"CHEMBL515075","SCEPTRIN HYDROCHLORIDE","Sceptrin (HCl)"
"CHEMBL515079","ORTHOSPHENIC ACID","Orthosphenic Acid"
"CHEMBL515155","ISOINDIGO","Isoindigo"
"CHEMBL515163","DENDRILLOLIDE A",NULL
"CHEMBL515179","SPIROQUINAZOLINE","spiroquinazoline"
"CHEMBL515207","ISOPLAGIOCHIN D","Isoplagiochin D"
"CHEMBL515208","CERAMICINES B",NULL
"CHEMBL515232","ALSTILOBANINE E","Alstilobanine E"
"CHEMBL515239","SWIETENOLIDE","swietenolide"
"CHEMBL515304","DILOPHOLIDE","Dilopholide"
"CHEMBL515314","GELSEVIRINE","Gelsevirine"
"CHEMBL515325","MAPPAIN","Mappain"
"CHEMBL515359","PETALOSTEMUMOL","Petalostemumol"
"CHEMBL515360","PETALOSTEMUMOL G","Petalostemumol G"
"CHEMBL515365","JUNGERMATROBRUNIN A",NULL
"CHEMBL515367","XINDONGNIN B",NULL
"CHEMBL515387","GOSOGLIPTIN","Gosogliptin"
"CHEMBL515387","GOSOGLIPTIN","PF-00734200"
"CHEMBL515387","GOSOGLIPTIN","PF-734200"
"CHEMBL515387","GOSOGLIPTIN","PF-734,200"
"CHEMBL515408","MARIBAVIR","1263W94"
"CHEMBL515408","MARIBAVIR","1263-W-94"
"CHEMBL515408","MARIBAVIR","Maribavir"
"CHEMBL515459","JACEOSIDE","Jaceoside"
"CHEMBL515460","MALIBATOL B","3',4'-Dihydroxy Malibatol A"
"CHEMBL515460","MALIBATOL B","Malibatol B"
"CHEMBL515480","SECO-PSEUDOPTEROSIN A",NULL
"CHEMBL515481","BARBARAMIDE A",NULL
"CHEMBL515483","METHYL ACETYLBOTRYALOATE","Methyl Acetylbotryaloate"
"CHEMBL515507","VANILLOYL CALLERYANIN","Vanilloylcalleryanin"
"CHEMBL515516","ARTEANNUIN B",NULL
"CHEMBL515521","CERAMICINES D","Ceramicine D"
"CHEMBL515521","CERAMICINES D","Ceramicines D"
"CHEMBL515556","tris(4-chlorophenyl)stannyl acetate","Tris(4-Chlorophenyl)Stannyl Acetate"
"CHEMBL515564","TENOFOVIR EXALIDEX","Cmx157"
"CHEMBL515564","TENOFOVIR EXALIDEX","CMX157"
"CHEMBL515564","TENOFOVIR EXALIDEX","CMX-157"
"CHEMBL515564","TENOFOVIR EXALIDEX","Hexadecyloxypropyl Tenofovir"
"CHEMBL515564","TENOFOVIR EXALIDEX","Tenofovir exalidex"
"CHEMBL515578","tricyclohexylstannyl 4-methoxybenzoate","Tricyclohexylstannyl 4-Methoxybenzoate"
"CHEMBL515580","CHLOROTRIPHENYLSTANNANE","Chlorotriphenylstannane"
"CHEMBL515587","ASALEY","Asaley"
"CHEMBL515606","CILAZAPRIL","Cilazapril"
"CHEMBL515606","CILAZAPRIL","RO 31-2848/006"
"CHEMBL515632","TRIGONOCHINENE B","trigonochinene B"
"CHEMBL515640","APLYROSEOL 5","Aplyroseol 5"
"CHEMBL515658","CASEARGREWIIN A",NULL
"CHEMBL515668","ESORUBICIN","Esorubicin"
"CHEMBL515693","LONIJAPOSIDE C","Lonijaposide C"
"CHEMBL515705","ARJUNIC ACID","Arjunic Acid"
"CHEMBL515712","VITAMIN B17","Vitamin B17"
"CHEMBL515722","chlorotris(4-fluorophenyl)stannane","Chlorotris(4-Fluorophenyl)Stannane"
"CHEMBL515770","QUADRANGULARIC ACID H","Quadrangularic Acid H"
"CHEMBL515777","AGELASINE L","Agelasine L"
"CHEMBL515790","STOLONOXIDE D","stolonoxide D"
"CHEMBL515798","KAEMPFEROL-3-O-RHAMNOSIDE",NULL
"CHEMBL515799","VITROFOLAL C","Vitrofolal C"
"CHEMBL515800","PANNOSANE","Pannosane"
"CHEMBL515801","CHRYSOMYCIN B",NULL
"CHEMBL515815","CAUCANOLIDE C","Caucanolide C"
"CHEMBL515816","CYANOCYCLINE C","Cyanocycline C"
"CHEMBL515837","BURTTINONE","Burttinone"
"CHEMBL515844","ALBOPILOSIN C","albopilosin C"
"CHEMBL515896","JUNCEELLOLIDE L","Junceellolide L"
"CHEMBL515914","AZARIBINE","Azaribine"
"CHEMBL515914","AZARIBINE","CB 304"
"CHEMBL515928","GOMISIN G","Gomisin G"
"CHEMBL515958","DIHYDROBOTRYDIAL","Dihydrobotrydial"
"CHEMBL515959","SECO-PSEUDOPTEROSIN B",NULL
"CHEMBL515966","EZLOPITANT","Cj-11974"
"CHEMBL515966","EZLOPITANT","CJ-11, 974"
"CHEMBL515966","EZLOPITANT","Ezlopitant"
"CHEMBL515971","stolonoxide C","stolonoxide C"
"CHEMBL515973","ROSTRATIN D","Rostratin D"
"CHEMBL515974","ERGOLIDE","Ergolide"
"CHEMBL515982","CALICOFEROL C","Calicoferol C"
"CHEMBL515984","JABOROSALACTONE 12","Jaborosalactone 12"
"CHEMBL515985","TOURNEFOLIC ACID B ETHYL ESTER","Tournefolic Acid B Ethyl Ester"
"CHEMBL516","CYPROHEPTADINE","Cyproheptadine"
"CHEMBL516005","UREIDOTHIOPHENE","Ureidothiophene"
"CHEMBL516037","PARNAFUNGIN D","Parnafungin D"
"CHEMBL516046","INTRAPETACIN A",NULL
"CHEMBL516053","KOPSIDINE A",NULL
"CHEMBL516054","DESTRUXIN A2","Destruxin A2"
"CHEMBL516093","BEAUVERIOLIDE I","Beauveriolide I"
"CHEMBL516097","DAMMARADIENOL","Dammaradienol"
"CHEMBL516103","VIBSANIN W","Vibsanin W"
"CHEMBL516106","SODIUMARTELINATE","Sodium Artelinate"
"CHEMBL516116","PHELLAMURIN","Phellamurin"
"CHEMBL516117","BRIARELLIN K HYDROPEROXIDE","Briarellin K Hydroperoxide"
"CHEMBL516130","POLYANTHELLIN A",NULL
"CHEMBL516145","METHYL ECHINOCYSTATE","Methyl Echinocystate"
"CHEMBL516146","CERTONARDOSTEROL Q6","Certonardosterol Q6"
"CHEMBL516162","RANMOGENIN A",NULL
"CHEMBL516196","ARISTOPHENONE A","Aristophenone A"
"CHEMBL51620","PIRIQUALONE","Piriqualone"
"CHEMBL516208","CYNATRATOSIDE A",NULL
"CHEMBL516248","GW804482X","GW804482X"
"CHEMBL516249","XESTOSPONGIN B",NULL
"CHEMBL516268","ARTEMIFONE","Artemifone"
"CHEMBL516268","ARTEMIFONE","Artemisone"
"CHEMBL516268","ARTEMIFONE","BAY-449585"
"CHEMBL516273","TRIGONOCHINENE D","trigonochinene D"
"CHEMBL51628","UMBELLIFERONE","NSC-019790"
"CHEMBL516290","CERTONARDOSTEROL H","Certonardosterol H"
"CHEMBL516293","EPINUAPAPUIN B",NULL
"CHEMBL516304","FUKANEFUROCHROMONE D","Fukanefurochromone D"
"CHEMBL516305","STEGANANGIN","steganangin"
"CHEMBL516311","CHLORANTENE E","Chlorantene E"
"CHEMBL516314","ROSTRATIN B",NULL
"CHEMBL516315","GANODERONE C","ganoderone C"
"CHEMBL516319","BROUSSOFLAVONOL E","Broussoflavonol E"
"CHEMBL516319","BROUSSOFLAVONOL E","Broussoflavonol G"
"CHEMBL516320","3-OXO-29-HYDROXYFRIEDELANE",NULL
"CHEMBL516321","DEHYDROFUROHYPERFORIN","Dehydrofurohyperforin"
"CHEMBL516331","SIGMOIDIN D","Sigmoidin D"
"CHEMBL516341","ASPOCHALASIN E","Aspochalasin E"
"CHEMBL516344","triphenylstannyl 4-iodobenzoate","Triphenylstannyl 4-Iodobenzoate"
"CHEMBL516354","DESMETHYLDESTRUXIN B2","Desmethyldestruxin B2"
"CHEMBL516384","HOMAXISTEROL A3","Homaxisterol A3"
"CHEMBL516411","CELENAMIDE E","Celenamide E"
"CHEMBL516428","CUSCULINE","Cusculine"
"CHEMBL516434","THORECTANDROL B",NULL
"CHEMBL516437","DEBROMOGRENADINE","Debromogrenadine"
"CHEMBL516447","KOPSAPORINE","Kopsaporine"
"CHEMBL516472","GELLIUSTEROL A",NULL
"CHEMBL516473","EPOTHILONE C4","Epothilone C4"
"CHEMBL516476","METHYLATROPINE NITRATE","Atropine methonitrate"
"CHEMBL516476","METHYLATROPINE NITRATE","Methylatropine nitrate"
"CHEMBL516482","MEGATHYRIN A",NULL
"CHEMBL516516","DENDRONESTERONE A",NULL
"CHEMBL516518","BRASILIENSOPHYLLIC ACID B","brasiliensophyllic acid B"
"CHEMBL516519","CYCLOARTOBILOXANTHONE","Cycloartobiloxanthone"
"CHEMBL516526","7,8-EPOXYZAHAVIN A",NULL
"CHEMBL516529","KALMITOXIN V","Kalmitoxin V"
"CHEMBL516531","ADENAFLORINE D","Adenaflorine D"
"CHEMBL516539","PACHYSANDIOL A",NULL
"CHEMBL516540","FERUPENNIN H","Ferupennin H"
"CHEMBL516541","3,4-O-TRANS-CAFFEOYLQUINIC ACID METHYL ESTER",NULL
"CHEMBL516542","DENDROAMIDE A",NULL
"CHEMBL516543","DIHYDROVERATRAM-3-ONE",NULL
"CHEMBL516544","CHABROLONAPHTHOQUINONE B",NULL
"CHEMBL516546","SERRATAMOLIDE D","Serratamolide D"
"CHEMBL516550","ARTONIN A",NULL
"CHEMBL516554","MYROCIN A",NULL
"CHEMBL516555","PLAGIOCHIN A",NULL
"CHEMBL516557","GALPHIMINE H","Galphimine H"
"CHEMBL516559","ESCHWEILENOL C","4-(Alpha-Rhamnopyranosyl)Ellagic Acid"
"CHEMBL516560","CALICOFEROL G","Calicoferol G"
"CHEMBL516564","POLYGAMATIN","Polygamatin"
"CHEMBL516569","Swartzianin D","Swartzianin D"
"CHEMBL516572","JAESCHKEANADIOL","Jaeschkeanadiol"
"CHEMBL516573","VENTILOQUINONE K","Ventiloquinone K"
"CHEMBL516577","XESTODECALACTONE A",NULL
"CHEMBL516591","YUCCAONE A",NULL
"CHEMBL516595","CINBALANSAN","Cinbalansan"
"CHEMBL516598","2,3,8,9-TETRAHYDRO-9,10-SECO-TERRITREM B",NULL
"CHEMBL516614","SINULAFLEXIOLIDE F","Sinulaflexiolide F"
"CHEMBL516623","GARCINISIDONE D","Garcinisidone D"
"CHEMBL516631","DYVARIABILIN C","Dyvariabilin C"
"CHEMBL516634","CANDELALIDE B",NULL
"CHEMBL516664","NEOIRIETETRAOL","Neoirietetraol"
"CHEMBL516665","ACEROGENIN A","Acerogenin A"
"CHEMBL516666","CASEARGREWIIN D","Caseargrewiin D"
"CHEMBL516668","LAXIFLORIN J","laxiflorin J"
"CHEMBL516669","TAXUMAIROL B","taxumairol B"
"CHEMBL516670","CYANOCYCLINE D","Cyanocycline D"
"CHEMBL516672","HEMINITIDULAN",NULL
"CHEMBL516676","ISOPALINURIN","Isopalinurin"
"CHEMBL516677","AIGIALOSPIROL","Aigialospirol"
"CHEMBL516678","SODWANONE M","Sodwanone M"
"CHEMBL516681","CAUCANOLIDE F","Caucanolide F"
"CHEMBL516682","PHRYGIASTEROL","phrygiasterol"
"CHEMBL516684","EUPACHINILIDE A",NULL
"CHEMBL516688","KUSHENOL H","Kushenol H"
"CHEMBL516689","STEMODINOSIDE B",NULL
"CHEMBL516691","VILMORRIANONE","Vilmorrianone"
"CHEMBL516694","TEFERIDINE","Jaeschkeanadiol Benzoate"
"CHEMBL516698","FUKANEFUROMARIN D","fukanefuromarin D"
"CHEMBL516699","PENIPREQUINOLONE","Peniprequinolone"
"CHEMBL516702","HARPAGOSIDE","E-Harpagoside"
"CHEMBL516702","HARPAGOSIDE","Harpagoside"
"CHEMBL516703","WITHANONE","Withanone"
"CHEMBL516705","GLAUCOLIDE K","Glaucolide K"
"CHEMBL516711","ERGOSTA-7,22-DIEN-3-ONE",NULL
"CHEMBL516713","ADENAFLORINE A",NULL
"CHEMBL516718","JAESCHKEANADIOL DIHYDROCAFFEATE","Jaeschkeanadiol Dihydrocaffeate"
"CHEMBL516720","FUKANEFUROMARIN B","fukanefuromarin B"
"CHEMBL516728","BOTRYENEDIAL","Botryenedial"
"CHEMBL516731","EPIPLAKINIC ACID E","Epiplakinic Acid E"
"CHEMBL516739","APRESSIN","Apressin"
"CHEMBL516756","NORSECOSWARTZIANIN","Norsecoswartzianin"
"CHEMBL516768","XANTHOCERASIC ACID","xanthocerasic acid"
"CHEMBL516799","DISCORHABDIN T","Discorhabdin T"
"CHEMBL516803","POLYPORENIC ACID A",NULL
"CHEMBL516819","ANNOSQUAMOSIN B",NULL
"CHEMBL516830","MELIASTATIN 3","Meliastatin 3"
"CHEMBL516835","CERCOPHORIN C","Cercophorin C"
"CHEMBL516840","AMETHYSTONOIC ACID","Amethystonoic Acid"
"CHEMBL516842","CANDIDALACTONE","Candidalactone"
"CHEMBL516843","ILIMAQUINONE EPOXIDE","ilimaquinone Epoxide"
"CHEMBL516846","CROOKSIDINE","Crooksidine"
"CHEMBL516855","DISCOLORANONE A",NULL
"CHEMBL516856","OPHIRIN","Ophirin"
"CHEMBL516862","LAUNOBINE","Launobine"
"CHEMBL516863","AKAOL","Akaol"
"CHEMBL516864","SCHIZOZYGINE","Schizozygine"
"CHEMBL516867","PULCHELLAMINE F","Pulchellamine F"
"CHEMBL516879","PULCHELLAMINE B",NULL
"CHEMBL516882","XENIBECIN","Xenibecin"
"CHEMBL516883","ISOBRASILIENSOPHYLLIC ACID C","isobrasiliensophyllic acid C"
"CHEMBL516908","GW796920X","GW796920X"
"CHEMBL516919","NEOSIPHONIAMOLIDE A",NULL
"CHEMBL516926","ERICIFOLIONE","Ericifolione"
"CHEMBL516930","LEACHIANONE G","Leachianone G"
"CHEMBL516931","SCHIZOLAENONE A",NULL
"CHEMBL516932","NALANTHALIDE","Nalanthalide"
"CHEMBL516950","MYCAPEROXIDE H","Mycaperoxide H"
"CHEMBL516951","CERCOPHORIN A",NULL
"CHEMBL516983","MULTISTATIN","Multistatin"
"CHEMBL516990","ARENOLIDE","Arenolide"
"CHEMBL516994","TREMULDIN","Tremuldin"
"CHEMBL516994","TREMULDIN","Tremuloidin"
"CHEMBL516995","CRASSOCOLIDE D","Crassocolide D"
"CHEMBL516996","VIRESCENOSIDE Q","virescenoside Q"
"CHEMBL517","DISOPYRAMIDE","Disopyramide"
"CHEMBL517","DISOPYRAMIDE","H-3292"
"CHEMBL517","DISOPYRAMIDE","Norpace"
"CHEMBL517","DISOPYRAMIDE","SC-7031"
"CHEMBL517001","HYGROCIN A",NULL
"CHEMBL517002","CHABROLOBENZOQUINONE H","Chabrolobenzoquinone H"
"CHEMBL517003","LYCOCTONINE","Lycoctonine"
"CHEMBL517010","SCULPONEATIN J","Sculponeatin J"
"CHEMBL517016","QUASSIN","Quassin"
"CHEMBL517031","ISOBUTYRYLMALLOTOCHROMANOL","isobutyrylmallotochromanol"
"CHEMBL517032","SEVERIFOLINE","Severifoline"
"CHEMBL517036","16ALPHA-HYDROXY-NA-BENZOYLBUXADINE",NULL
"CHEMBL517037","AGELASTATIN D","(-)-Agelastatin A"
"CHEMBL517037","AGELASTATIN D","Agelastatin D"
"CHEMBL517040","DESACETOXYMATRICARIN","Desacetoxymatricarin"
"CHEMBL517040","DESACETOXYMATRICARIN","Leucomisine"
"CHEMBL517041","WITHAPHYSALIN I","Withaphysalin I"
"CHEMBL517042","CYCLOISOBRACHYCOUMARINONE EPOXIDE","Cycloisobrachycoumarinone Epoxide"
"CHEMBL517043","MULTIFIDONE","Multifidone"
"CHEMBL517059","ISOALVAXANTHONE","Isoalvaxanthone"
"CHEMBL517060","ACALYCIXENIOLIDE H","Acalycixeniolide H"
"CHEMBL517063","DECATURIN C","Decaturin C"
"CHEMBL517066","BRIARELLIN N","Briarellin N"
"CHEMBL517073","KUSHENOL X","Kushenol X"
"CHEMBL517074","RAUTANDIOL A",NULL
"CHEMBL517075","EKEBERGININE","Ekeberginine"
"CHEMBL517085","CEDRONOLACTONE B",NULL
"CHEMBL517095","MULTIFLORINE","Multiflorine"
"CHEMBL517123","GSK-182497A","GSK182497A"
"CHEMBL517133","PAEDEROSIDE","Paederoside"
"CHEMBL517140","GSK189254","Gsk189254"
"CHEMBL517140","GSK189254","GSK189254"
"CHEMBL517144","OLIVIL","Olivil"
"CHEMBL517146","PROLIFENONE B",NULL
"CHEMBL517147","GYMNASTATIN G","Gymnastatin G"
"CHEMBL517150","LYNGBYATOXIN C","Lyngbyatoxin C"
"CHEMBL517160","MICROFOKIENOXANE D","microfokienoxane D"
"CHEMBL517161","COWAXANTHONE","Cowaxanthone"
"CHEMBL517168","REMANGIFLAVANONE A",NULL
"CHEMBL517169","GRANDIDENTATIN","Grandidentatin"
"CHEMBL517171","GSK-1713088A","GSK1713088A"
"CHEMBL517173","METHYL KULONATE","Methyl Kulonate"
"CHEMBL517175","ELABUNIN","Elabunin"
"CHEMBL517188","XENITACIN","Xenitacin"
"CHEMBL517191","SIGMOSCEPTRELLIN C",NULL
"CHEMBL517192","HYRTIOERECTINE A",NULL
"CHEMBL517193","PULCHELLAMINE G","Pulchellamine G"
"CHEMBL517195","LANSIONIC ACID","Lansionic Acid"
"CHEMBL517199","XIPAMIDE","BE-1293"
"CHEMBL517199","XIPAMIDE","MJF 10,938"
"CHEMBL517199","XIPAMIDE","Xipamide"
"CHEMBL517212","LYSCAMINE","Lyscamine"
"CHEMBL517213","CUDRAPHENONE A",NULL
"CHEMBL517214","MERRILLIANONE","Merrillianone"
"CHEMBL517216","DYSIDINE","Dysidine"
"CHEMBL517219","BRIARELLIN P","Briarellin P"
"CHEMBL517220","PSAMMAPLYSIN C","Psammaplysin C"
"CHEMBL517222","ENDIANDRIN B","Endiandrin B"
"CHEMBL517226","CLAUSAMINE C","Clausamine C"
"CHEMBL517231","ISLATRAVIR","Islatravir"
"CHEMBL517231","ISLATRAVIR","Mk-8591"
"CHEMBL517231","ISLATRAVIR","MK-8591"
"CHEMBL517247","MULBERROFURAN D","Mulberrofuran D"
"CHEMBL517266","RABDOCOETSIN C","Rabdocoetsin C"
"CHEMBL517284","ALSTILOBANINE B",NULL
"CHEMBL517296","POLYFIBROSPONGOL A MONOACETATE","polyfibrospongol A monoacetate"
"CHEMBL517298","CHLOROVULONE III","Chlorovulone III"
"CHEMBL517300","PLUMERICIN","Plumericin"
"CHEMBL517300","PLUMERICIN","Plurnericin"
"CHEMBL517302","RHODOJAPONIN","Rhodojaponin"
"CHEMBL517308","PUMILIN","Pumilin"
"CHEMBL517311","BROMOSPHAERONE","Bromosphaerone"
"CHEMBL517312","VIGNATICOL","Vignaticol"
"CHEMBL517314","ULEXIN D","Ulexin D"
"CHEMBL517315","CITRIFOLININ B EPIMER B",NULL
"CHEMBL517319","ISOCEPHALOTAXINE","Isocephalotaxine"
"CHEMBL517321","CAESALPININ D","Caesalpinin D"
"CHEMBL517323","CAESALMIN E","caesalmin E"
"CHEMBL517325","CLAVULACTONE","Clavulactone"
"CHEMBL517327","AGASTINOL","agastinol"
"CHEMBL517331","LAXIFLORIN M","laxiflorin M"
"CHEMBL517334","ISOGEMICHALCONE B",NULL
"CHEMBL517336","GALPHIMINE F","Galphimine F"
"CHEMBL517337","PYRETHROSIN","Pyrethrosin"
"CHEMBL517341","CINOBUFOTALIN","Cinobufotalin"
"CHEMBL517341","CINOBUFOTALIN","NSC-90326"
"CHEMBL517355","HATERUMADIOXIN B",NULL
"CHEMBL517357","R-COLUTEOL",NULL
"CHEMBL517363","BRIARELLIN J","Briarellin J"
"CHEMBL517367","BONACTIN","Bonactin"
"CHEMBL517375","TUBEROSTEMONINE","Tuberostemonine"
"CHEMBL517381","CLUSIPARALICOLINE B",NULL
"CHEMBL517382","PACIFICIN D","Pacificin D"
"CHEMBL517398","EPOTHILONE C2","Epothilone C2"
"CHEMBL517420","HYDROCORTISAT","Hydrocortisat"
"CHEMBL517427","NILVADIPINE","CL 287,389"
"CHEMBL517427","NILVADIPINE","CL-287389"
"CHEMBL517427","NILVADIPINE","CL-287,389"
"CHEMBL517427","NILVADIPINE","FK 235"
"CHEMBL517427","NILVADIPINE","FK-235"
"CHEMBL517427","NILVADIPINE","FR-34235"
"CHEMBL517427","NILVADIPINE","Nilvadipine"
"CHEMBL517427","NILVADIPINE","Nivadipine"
"CHEMBL517427","NILVADIPINE","SK&F 102,362"
"CHEMBL517427","NILVADIPINE","SKF-102362"
"CHEMBL517441","8-ETHOXYPSEUROTIN A",NULL
"CHEMBL517446","7,8-DIHYDROFLABELLATENE A",NULL
"CHEMBL517447","APLYSINAMISINE I","Aplysinamisine I"
"CHEMBL517449","LIMONIN","Limonin"
"CHEMBL517450","PULVERAVEN A",NULL
"CHEMBL517451","PERSEANOL","Perseanol"
"CHEMBL517452","ANTIQUOL C","antiquol C"
"CHEMBL517456","AURANTICIN B",NULL
"CHEMBL517459","UPROLIDE D ACETATE","Uprolide D Acetate"
"CHEMBL517460","EUPAKIRUNSIN B","eupakirunsin B"
"CHEMBL517461","KADSULIGNAN N","Kadsulignan N"
"CHEMBL517471","DEOXYXENIOLIDE B",NULL
"CHEMBL517478","UPROLIDE E ACETATE","Uprolide E Acetate"
"CHEMBL517479","BIONECTIN B",NULL
"CHEMBL517481","OHIOENSIN D","Ohioensin D"
"CHEMBL517484","ENGELETIN","Engeletin"
"CHEMBL517507","GW782912X","GW782912X"
"CHEMBL517512","DECATURIN B",NULL
"CHEMBL517514","GERONTOXANTHONE A",NULL
"CHEMBL517516","BAICALIN METHYLATE","Baicalin Methylate"
"CHEMBL517523","SPINOSAN A",NULL
"CHEMBL517527","DEMETHYLINCISTEROL A4","Demethylincisterol A4"
"CHEMBL517529","TOPSENTOLIDE C1","Topsentolide C1"
"CHEMBL517536","PACIFICIN I","Pacificin I"
"CHEMBL517537","CIMICIFUGIC ACID A",NULL
"CHEMBL517546","ACALYCIXENIOLIDE F","Acalycixeniolide F"
"CHEMBL517547","HOMAXISTEROL A1","Homaxisterol A1"
"CHEMBL517560","TRICHODERMIN","Trichodermin"
"CHEMBL517584","DEHYDROTUMULOSIC ACID","Dehydrotumulosic Acid"
"CHEMBL517586","ISOPLAGIOCHIN B",NULL
"CHEMBL517598","ANGUSTIFOLIN","Angustifolin"
"CHEMBL517602","DENDROAMIDE C","Dendroamide C"
"CHEMBL517603","XESTOKEROL A",NULL
"CHEMBL517605","N-ISOBUTYROYLBUXAHYRCANINE",NULL
"CHEMBL517608","ULEXIN C","ulexin C"
"CHEMBL517609","GLUTINONE","Glutinone"
"CHEMBL517610","NYSSOSIDE","Nyssoside"
"CHEMBL517612","AMAZOQUINONE","Amazoquinone"
"CHEMBL517613","ASPERDIOL ACETATE","Asperdiol Acetate"
"CHEMBL517614","PSEUDOIRRORATIN A",NULL
"CHEMBL517615","DESMETHYLENYLNOCARDAMINE","Desmethylenylnocardamine"
"CHEMBL517617","7-EPI-7,8-DI-O-ACETYLLOPHODIOL A",NULL
"CHEMBL517619","VITEXILACTONE","Vitexilactone"
"CHEMBL517629","SCHISANTHERIN Q","Schisantherin Q"
"CHEMBL517637","CIRSIMARIN","Cirsimarin"
"CHEMBL517641","DRYMARITIN","Drymaritin"
"CHEMBL517644","PHORBASTERONE D","Phorbasterone D"
"CHEMBL517645","EPOXYCYTOCHALASIN H","Epoxycytochalasin H"
"CHEMBL517650","TENUECYCLAMIDE A",NULL
"CHEMBL517654","SCHISANTHERIN P","Schisantherin P"
"CHEMBL517659","MODIOLIDE A",NULL
"CHEMBL517666","GW796921X","GW796921X"
"CHEMBL517674","DAMMARENOLIC ACID","dammarenolic acid"
"CHEMBL517681","METHYLINOSCAVIN A",NULL
"CHEMBL517682","NEPITRIN","Nepitrin"
"CHEMBL517688","SPONGIACIDIN B",NULL
"CHEMBL517689","5-(3-METHYL-1-TRIAZENO)IMIDAZOLE-4-CARBOXAMIDE",NULL
"CHEMBL517695","BOSCIALIN",NULL
