id	type	heading	synonyms
CHEMBL483321	Drug	Cp-724714	CP 724,714;CP 724714;CP-724,714;CP-724,714;Cp-724714;CP-724714;CP-724714;CP724714
CHEMBL48339	Drug	Bromomethane	
CHEMBL483410	Drug	Epipodophyllotoxin acetate	
CHEMBL483413	Drug	Furospongin 2	
CHEMBL483414	Drug	Pyramidatine	
CHEMBL483415	Drug	Fremontone	
CHEMBL483416	Drug	Arborescidine d	
CHEMBL483420	Drug	Sollasin d	
CHEMBL483421	Drug	Sollasin b	
CHEMBL483423	Drug	Hypoestestatin 1	
CHEMBL483434	Drug	Interiorin	
CHEMBL483449	Drug	Saucerneol h	
CHEMBL483465	Drug	Elraglusib	9 ing 41;9-ing-41;9-ING-41;Elraglusib;Elraglusib;Elraglusib
CHEMBL483513	Drug	Lycoparin b	
CHEMBL483531	Drug	Altenusin	
CHEMBL483532	Drug	Desmethylaltenusin	
CHEMBL483591	Drug	Cyclopropyl cyclopamine	
CHEMBL48361	Drug	Dabigatran	BIBR-953;BIBR 953 ZW;BIBR-953-ZW;Dabigatran;Dabigatran;Dabigatran;Dabigatran;Pradaxa (dabigatran)
CHEMBL483619	Drug	Bengazole b1	
CHEMBL483620	Drug	Bengazole c	
CHEMBL483622	Drug	Luffariolide g	
CHEMBL483627	Drug	Panicein c	
CHEMBL483630	Drug	Deacetylsergeolide	
CHEMBL483640	Drug	Secosterol	
CHEMBL483641	Drug	Pachyclavulariaenone b	
CHEMBL483644	Drug	Artogomezianol	
CHEMBL483649	Drug	Salaspermic acid	
CHEMBL483650	Drug	Hardwickic acid methyl ester	
CHEMBL483652	Drug	Saucerneol i	
CHEMBL483692	Drug	Grandilobatin a	
CHEMBL483696	Drug	Grandilobatin b	
CHEMBL483708	Drug	Dehydropipernoline	
CHEMBL483747	Drug	Gsk-980961a	
CHEMBL483748	Drug	Gsk-953913a	
CHEMBL483809	Drug	Diacetyl halaminol a	
CHEMBL483822	Drug	Gaboroquinone a	
CHEMBL483823	Drug	Plakortamine b	
CHEMBL483824	Drug	Plakortamine a	
CHEMBL483840	Drug	Sarcotin c	
CHEMBL483841	Drug	Ircinin 1	
CHEMBL483842	Drug	Ircinin 2	
CHEMBL483843	Drug	Chrysosplenol e	
CHEMBL483845	Drug	Linderanolide	
CHEMBL483848	Drug	Stoloniferone f	
CHEMBL483851	Drug	Spongiadioxin a methyl ether	
CHEMBL483867	Drug	Epoxynobilin	
CHEMBL483895	Drug	Grandilobatin e	
CHEMBL48396	Drug	Acediasulfone	Acediasulphone;N-p-sulfanilylphenylglycine
CHEMBL484	Drug	Adefovir	Adefovir;Adefovir;Adefovir;Adefovir;Adefovir;GS 0393;GS-0393;GS0393
CHEMBL484021	Drug	Gaboroquinone b	
CHEMBL484022	Drug	Rubiarbonol b	
CHEMBL484024	Drug	Acantholide d	
CHEMBL484028	Drug	Blanchaquinone	
CHEMBL484032	Drug	Epiplakinic acid h	
CHEMBL484037	Drug	Centaurein	
CHEMBL484039	Drug	Etioline	
CHEMBL484040	Drug	4alpha-hydroxydemethylplakinamine b	
CHEMBL484041	Drug	Tetrahydroplakinamine a	
CHEMBL484043	Drug	Tripterifordin	
CHEMBL484046	Drug	Stoloniferone g	
CHEMBL484047	Drug	Suregadolide a	
CHEMBL484049	Drug	Spongiadioxin b methyl ether	
CHEMBL484051	Drug	Sarcotin h	
CHEMBL484094	Drug	Aplysinoplide c	
CHEMBL484118	Drug	6,8,8-tripropyl-7-methoxy desmosdumotin b	
CHEMBL484147	Drug	Echitamine chloride	
CHEMBL484153	Drug	Lochnerine	
CHEMBL484217	Drug	Appenolide c	
CHEMBL484220	Drug	Ravenic acid	
CHEMBL484229	Drug	Laurenditerpenol	
CHEMBL484230	Drug	Emericolin b	
CHEMBL484231	Drug	Hypopurin b	
CHEMBL484232	Drug	Hypopurin c	
CHEMBL484234	Drug	Turbinaric acid	
CHEMBL484235	Drug	Metachromin c	
CHEMBL484239	Drug	Drummondin a	
CHEMBL484240	Drug	Sarcotrine c	
CHEMBL484246	Drug	Adenanthin f	
CHEMBL484248	Drug	Isomallotochromene	
CHEMBL484249	Drug	Sarcotin i	
CHEMBL484250	Drug	Sarcotin j	
CHEMBL484253	Drug	Andalasin a	
CHEMBL48438	Drug	Bis(2-hydroxy-3,5-diisopropyl-benzoic acid)copper(ii)(bis(3,5-diisopropylsalicylato)copper(ii))	
CHEMBL484422	Drug	Carpinontriols a	
CHEMBL484424	Drug	3-epiabruslactone a	
CHEMBL484425	Drug	Luzonoid b	
CHEMBL484427	Drug	Variecolol	
CHEMBL484437	Drug	Pseudopterosin q	
CHEMBL484438	Drug	Pseudopterosin u	
CHEMBL484439	Drug	Plectrornatin c	
CHEMBL484440	Drug	Megislignan	
CHEMBL484441	Drug	Homoancepsenolide	
CHEMBL484442	Drug	Drummondin b	
CHEMBL484443	Drug	Drummondin c	
CHEMBL484446	Drug	Corticatic acid e	
CHEMBL484452	Drug	Methylpendolmycin	
CHEMBL484453	Drug	Plakinidone	
CHEMBL484458	Drug	4-deoxyasbestinin a	
CHEMBL484461	Drug	Basiliskamide b	
CHEMBL48449	Drug	Cantharidin	Cantaridina;Cantharides camphor;Cantharidin;Cantharidin;Cantharidin;Cantharidin;Cantharidin;Cantharidin;Cantharidine;Cantharidinum;NSC-61805
CHEMBL484522	Drug	11-chloroneocryptolepine	
CHEMBL484529	Drug	Isodesacetyluvaricin	
CHEMBL484633	Drug	Mearnsetin	
CHEMBL484634	Drug	Geoditin a	
CHEMBL484636	Drug	Chagreslactone	
CHEMBL484637	Drug	Chagresnone	
CHEMBL484643	Drug	Bacchotricuneatin b	
CHEMBL484647	Drug	Desoxylimonin	
CHEMBL484648	Drug	Homoancepsenolide acetate	
CHEMBL484649	Drug	Garcinielliptone l	
CHEMBL484652	Drug	Isonaamidine e	
CHEMBL484653	Drug	Naamine e	
CHEMBL484660	Drug	2h-ganoderic aldehyde a	
CHEMBL484665	Drug	Akuammine	
CHEMBL484666	Drug	Brickellin	
CHEMBL484669	Drug	Interiotherin a	
CHEMBL484676	Drug	Vernolepin methacrylate	
CHEMBL484679	Drug	Vernoflexin	
CHEMBL4847050	Drug	Aficamten	Aficamten;Aficamten;CK-3773274
CHEMBL4847106	Drug	Cc-90001	Cc-90001;CC90001
CHEMBL4847260	Drug	Beroterkib anhydrous	AT-35029
CHEMBL484785	Drug	Crisaborole	AN-2728;AN2728;Crisaborol;Crisaborole;Crisaborole;Crisaborole;Crisaborole;Crisaborole;Crisaborole;Crisaborole
CHEMBL484834	Drug	Geoditin b	
CHEMBL484835	Drug	Hyperxanthone c	
CHEMBL484836	Drug	Hyperxanthone d	
CHEMBL484838	Drug	Obacunoic acid	
CHEMBL484847	Drug	Hexanorcucurbitacin f	
CHEMBL484849	Drug	Isoelaeocarpiline	
CHEMBL484850	Drug	(+)-sarcophytoxin b	
CHEMBL484851	Drug	22,23-dihydrostellettin b	
CHEMBL484853	Drug	Carnosic acid	
CHEMBL484854	Drug	Wilforlide b	
CHEMBL484855	Drug	Abruslactone a	
CHEMBL484866	Drug	Chrysosplenol f	
CHEMBL484877	Drug	Eupacunoxin	
CHEMBL484901	Drug	Dl-tryptophan	
CHEMBL485	Drug	Codeine	Codeine;Codeine;Codeine;Codeine monohydrate;Codeinum;Codeinum monohydricum;Dea no. 9050;IDS-NC-005(SECT.-2)
CHEMBL485021	Drug	3'-hydroxyflavanone	
CHEMBL4850295	Drug	Votoplam	PTC518;Votoplam;Votoplam;Votoplam;Votoplam
CHEMBL485038	Drug	Fibaruretin d	
CHEMBL485050	Drug	Cymobarbatol	
CHEMBL485052	Drug	Trunculin f	
CHEMBL485053	Drug	Leucettamine b	
CHEMBL485054	Drug	Leucettamidine	
CHEMBL485058	Drug	Axivalin	
CHEMBL485059	Drug	Deacetylaxivalin	
CHEMBL485060	Drug	Anhydroivaxillarin	
CHEMBL485061	Drug	Procheatoglobosin i	
CHEMBL485062	Drug	Hyperibone l	
CHEMBL485063	Drug	Cepharosporolides c	
CHEMBL485066	Drug	Cystodytin e	
CHEMBL485068	Drug	Cespitularin f	
CHEMBL485069	Drug	Cespitularin h	
CHEMBL485073	Drug	Stemodin	
CHEMBL485154	Drug	Nymphayol	
CHEMBL485250	Drug	Norwogonin	
CHEMBL485258	Drug	Lavendustin b	
CHEMBL485259	Drug	Eucalyptol	1,8-cineol;1,8-cineole;Cajeputol;Cineole;Cineole;Eucaly;Eucalyptol;Eucalyptol;Eucalyptol;Eucalyptol;Eucalyptole;Eucapur;Eukalyptol;FEMA NO. 2465;NSC-6171;P-cineole;Terpan
CHEMBL485268	Drug	Terrequinone a	
CHEMBL485269	Drug	Pseudopterosin v	
CHEMBL485271	Drug	Cystodytin f	
CHEMBL485272	Drug	Cystodytin g	
CHEMBL485296	Drug	Eupatolide	
CHEMBL485387	Drug	Fibraurin	
CHEMBL485457	Drug	Puberulin b	
CHEMBL485459	Drug	Triptocallic acid a	
CHEMBL485462	Drug	Farinosone a	
CHEMBL485463	Drug	Farinosone b	
CHEMBL485465	Drug	Panicein a hydroquinone	
CHEMBL485466	Drug	Panicein b3	
CHEMBL485467	Drug	Tetraprenylphenolsuillin	
CHEMBL485471	Drug	Desoxylimonic acid	
CHEMBL485476	Drug	Methyl callyspongynate	
CHEMBL485477	Drug	Neokadsuranin	
CHEMBL485478	Drug	Heteroclitin d	
CHEMBL485482	Drug	Sarcotin e	
CHEMBL485486	Drug	Pervilleine f	
CHEMBL485549	Drug	Nifursol	Nifursol;Nifursol;Nifursol;NSC-759632
CHEMBL485598	Drug	Gsk-317354a	
CHEMBL485629	Drug	Mk-0873	Mk-0873;MK0873
CHEMBL485652	Drug	Stavudine triphosphate	D4ttp;Stavudine triphosphate
CHEMBL485657	Drug	Juzunol	
CHEMBL485659	Drug	Prednisolone hemisuccinate	NSC-759137;Prednisolone hemisuccinate;Prednisolone hemisuccinate;Prednisolone hydrogen succinate;Prednisolone succinate;Prednisolone succinate
CHEMBL485660	Drug	Brevitaxin	
CHEMBL485661	Drug	Acantholide b	
CHEMBL485662	Drug	Luzonoid d	
CHEMBL485666	Drug	Farinosone c	
CHEMBL485667	Drug	Hypopurin a	
CHEMBL485668	Drug	Emericolin c	
CHEMBL485673	Drug	T-butylbicyclophosphorothionate	
CHEMBL485683	Drug	Adrenoterone	
CHEMBL485696	Drug	Sulfisomidine	Sulfaisodimidine;Sulfisomidina;Sulfisomidine
CHEMBL485737	Drug	Latrunculol b	
CHEMBL485742	Drug	Biphenylboronic acid	
CHEMBL485745	Drug	Gw434756x	
CHEMBL485750	Drug	Plukenetione a	
CHEMBL485775	Drug	Malyngamide n	
CHEMBL485776	Drug	Colletotric acid	
CHEMBL485777	Drug	Cudraflavone c	
CHEMBL485779	Drug	7-o-succinyl macrolactin a	
CHEMBL485780	Drug	Sauchinone a	
CHEMBL485784	Drug	Clauslactone j	
CHEMBL485785	Drug	Clauslactone a	
CHEMBL485786	Drug	Clauslactone b	
CHEMBL485788	Drug	Denticulatolide	
CHEMBL485792	Drug	2-methoxyresorcinol	
CHEMBL485794	Drug	Sesterstatin 2	
CHEMBL485795	Drug	Sesterstatin 3	
CHEMBL485796	Drug	Austarlin b	
CHEMBL485798	Drug	Galioside	
CHEMBL485799	Drug	Dracorubin	
CHEMBL485801	Drug	Tetrahymanol	
CHEMBL485803	Drug	Cimipronidine	
CHEMBL485805	Drug	Atractylenolide ii	
CHEMBL485806	Drug	Drosophilin a	
CHEMBL485807	Drug	Repin	
CHEMBL485808	Drug	Janerin	
CHEMBL485815	Drug	Salaspermic acid methyl ester	
CHEMBL485818	Drug	Baicalin	
CHEMBL485819	Drug	Pentadecanyldodecanoate	
CHEMBL48582	Drug	Safinamide mesylate	EMD 1195686;NW 1015;NW-1015;PNU 151774E;PNU-151774E;Safinamide mesilate;Safinamide mesylate;Safinamide mesylate;Safinamide mesylate;Safinamide mesylate;Safinamide methanesulfonate;Safinamide methanesulfonate;Safinamide methanesulfonate;Safinamide methansulfonate
CHEMBL485823	Drug	Gradenin a	
CHEMBL485824	Drug	Brianthein z	
CHEMBL485832	Drug	Guanidinonaltrindole	
CHEMBL485833	Drug	Fludioxonil	
CHEMBL4858364	Drug	Mrtx-1133	Mrtx-1133;Mrtx1133
CHEMBL485849	Drug	Triscutin b	
CHEMBL485852	Drug	Surenin	
CHEMBL485859	Drug	Splenocin e	
CHEMBL485879	Drug	Xyloallenolide b	
CHEMBL4858811	Drug	Trc-253	Trc 253;Trc-253;TRC253
CHEMBL485902	Drug	Manzamine c	
CHEMBL485924	Drug	Latrunculin c	
CHEMBL4859268	Drug	Agg-523	Agg-523;PF-05212371;PF-5212371;WAY-266523
CHEMBL485940	Drug	Sulfametomidine	Sulfamethomidine;Sulfametomidina;Sulfametomidine;Sulfametomidine
CHEMBL485952	Drug	Latrunculone b	
CHEMBL485976	Drug	Isocyclomulberrin	
CHEMBL485977	Drug	Dihydrocudraflavone b	
CHEMBL485980	Drug	Bucladesine	Bucladesina;Bucladesine;Bucladesine;Dibutyryl camp;DT-5621;NSC-143108
CHEMBL485981	Drug	Buddledin a	
CHEMBL485982	Drug	Isopinnatal	
CHEMBL485983	Drug	Kigelinol	
CHEMBL485984	Drug	Isokigelinol	
CHEMBL485985	Drug	Fujikinetin	
CHEMBL485986	Drug	Malyngamide o	
CHEMBL485987	Drug	Streptazone d	
CHEMBL485988	Drug	Camaldulin	
CHEMBL485989	Drug	Ursolic acid lactone	
CHEMBL485992	Drug	Austarlin d	
CHEMBL485998	Drug	Friedeline	
CHEMBL485999	Drug	Kaurenoic acid methyl ester	
CHEMBL486	Drug	4'-hydroxytamoxifen	
CHEMBL486004	Drug	Klugine	
CHEMBL486005	Drug	Isocephaeline	
CHEMBL486007	Drug	Vismione a	
CHEMBL486008	Drug	Anodendroic acid methyl ester	
CHEMBL486010	Drug	Piperaduncin a	
CHEMBL486015	Drug	Deoxypodophyllotoxin cyclopentanone	
CHEMBL486016	Drug	N'-benzylidene isonicotinohydrazide	
CHEMBL486017	Drug	Astilbin	
CHEMBL486019	Drug	Hypargenin b	
CHEMBL486024	Drug	Ochrocarpin e	
CHEMBL486025	Drug	Ochrolifuanine e	
CHEMBL486026	Drug	Methyl 2,4-dihydroxybenzoate	
CHEMBL486027	Drug	Methyl protocatechuate	
CHEMBL486029	Drug	Epoxiconazole	
CHEMBL486056	Drug	Procheatoglobosin ii	
CHEMBL486057	Drug	Limonilic acid	
CHEMBL486058	Drug	Weisiensin a	
CHEMBL486059	Drug	Pervilleine b	
CHEMBL486082	Drug	Seco-coccinic acid e	
CHEMBL486084	Drug	Xenortide a	
CHEMBL486118	Drug	Pyrrospirone d	
CHEMBL486124	Drug	Gw874091x	
CHEMBL486133	Drug	Leptomycin b	
CHEMBL4861471	Drug	Eclitasertib	DNL-758;DNL758;Eclitasertib;Eclitasertib;SAR-443122;SAR443122
CHEMBL486165	Drug	Pteleine	
CHEMBL486174	Drug	Pecilocin	NSC-291839;Pecilocin;Pecilocin;Pecilocina;Pecilocine;Variotin
CHEMBL486175	Drug	Cypellocarpin a	
CHEMBL486176	Drug	Pseudobaptogenin	
CHEMBL486177	Drug	Fusaproliferin	
CHEMBL486178	Drug	Malyngamide p	
CHEMBL486179	Drug	Protopine	
CHEMBL486180	Drug	Ursolic acid lactone acetate	
CHEMBL486181	Drug	Tanariflavanone b	
CHEMBL486182	Drug	Murucin 3	
CHEMBL486183	Drug	Javaniside	
CHEMBL486189	Drug	Atractylon	
CHEMBL486193	Drug	Gilretinol acetate	Retinyl acetate
CHEMBL486194	Drug	Mahureone e	
CHEMBL486196	Drug	Angustibalin	
CHEMBL486203	Drug	1-o-methylohioensin b	
CHEMBL486204	Drug	1-o-methyldihydroohioensin b	
CHEMBL486207	Drug	Farnesylacetol	
CHEMBL486208	Drug	Dexborneol	(-) borneol;Borneol, d-;Borneol d-form;Borneol d-form;D-borneol;D-camphanol;Dexborneol;FEMA NO. 2157, (+)-
CHEMBL486212	Drug	Stemmadenine	
CHEMBL486214	Drug	Methyl vanillate	
CHEMBL486215	Drug	Methyl 3,5-dimethoxybenzoate	
CHEMBL486217	Drug	Ajugasalicioside g	
CHEMBL486218	Drug	Methyl 3,5-dihydroxybenzoate	
CHEMBL486226	Drug	Bms-707035	Bms 707035;Bms-707035
CHEMBL486231	Drug	Gs-461203	Gs-461203;Psi-7409
CHEMBL486238	Drug	Lycernuic acid c tetraacetate	
CHEMBL486248	Drug	Spirolephtoshol	
CHEMBL486254	Drug	Sarcostolide c	
CHEMBL486257	Drug	Cheatoglobosin g	
CHEMBL486258	Drug	Acetyl eburicoic acid	
CHEMBL486261	Drug	Luzonoside c	
CHEMBL486263	Drug	Plakinamine e	
CHEMBL486264	Drug	Westiellamide	
CHEMBL486287	Drug	Xenortide b	
CHEMBL486291	Drug	Lespedezavirgatol	
CHEMBL486292	Drug	Lespedezacoumestan	
CHEMBL4862963	Drug	Bavdegalutamide	Arv-110;ARV-110;ARV110;ARV-110 (PROTAC);Bavdegalutamide;Bavdegalutamide;Bavdegalutamide
CHEMBL486304	Drug	Batzelline a	
CHEMBL486305	Drug	Narceine	
CHEMBL486306	Drug	Pericalline	
CHEMBL486344	Drug	Latrunculol c	
CHEMBL486345	Drug	Latrunculone a	
CHEMBL486366	Drug	(diethoxyphosphoryloxy)methyl butyrate	
CHEMBL486377	Drug	Sinulariolide	
CHEMBL486378	Drug	Isogravacridonechlorine	
CHEMBL486379	Drug	Moskachan c	
CHEMBL486380	Drug	Catalpifoline	
CHEMBL4863829	Drug	Obeldesivir	ATV-006;ATV006;GS-5245;Obeldesivir;Obeldesivir
CHEMBL486383	Drug	Alangiside	
CHEMBL486386	Drug	Puerarin	Daidzein 8-c-glucoside;Kakonein;NPI 031G;NSC-380711;Puerarin;Puerarin 80 mm
CHEMBL486387	Drug	Bazzanenol	
CHEMBL486389	Drug	Nordacorhodin	
CHEMBL486393	Drug	Lupenone	
CHEMBL486394	Drug	Scorpioidine	
CHEMBL486398	Drug	Costic acid	
CHEMBL486400	Drug	Hederagenin	
CHEMBL486401	Drug	Babylin a	
CHEMBL486403	Drug	Tripdiolide	
CHEMBL486404	Drug	Deacetylvismione a	
CHEMBL486405	Drug	Vismione b	
CHEMBL486409	Drug	Phebalosin	
CHEMBL486410	Drug	Prenylhydroquinone	
CHEMBL486411	Drug	Detetrahydroconidendrin	
CHEMBL486412	Drug	Vitrofolal e	
CHEMBL486413	Drug	Vitrofolal f	
CHEMBL486415	Drug	Swertisin	
CHEMBL486416	Drug	Embigenin	
CHEMBL486420	Drug	Ochrocarpin g	
CHEMBL486422	Drug	Daidzin	
CHEMBL486423	Drug	Dihydroisoalantolactone	
CHEMBL486446	Drug	Brevenal acetal	
CHEMBL486465	Drug	Styraxlignolide c	
CHEMBL486466	Drug	Melianone	
CHEMBL486467	Drug	Luzonoside d	
CHEMBL486468	Drug	Pseudopterosin w	
CHEMBL486475	Drug	Splenocin f	
CHEMBL486477	Drug	Paniculatumoside c	
CHEMBL486480	Drug	Spongiosides a	
CHEMBL486488	Drug	Monomarginine	
CHEMBL486504	Drug	N-acetylcolchinol	Colchinol, n-acetyl-;Desphosphoryl zd-6126;(-)-n-acetylcolchinol;N-acetylcolchinol;NSC-51045
CHEMBL486556	Drug	Stigmatellin	
CHEMBL486586	Drug	Flaccidoxide	
CHEMBL486588	Drug	Firmianone b	
CHEMBL486597	Drug	Dihydrocubebin	
CHEMBL486598	Drug	Evodiamine	
CHEMBL486600	Drug	Dracorhodin	
CHEMBL486605	Drug	Koniamborine	
CHEMBL486606	Drug	Caminosides b	
CHEMBL486608	Drug	Deacetylhectochlorin	
CHEMBL486610	Drug	Vismione c	
CHEMBL486611	Drug	Acetylvismione d	
CHEMBL486612	Drug	Piperaduncin b	
CHEMBL486622	Drug	Ochrocarpinone a	
CHEMBL486625	Drug	Genistin	
CHEMBL486626	Drug	Sophoricoside	
CHEMBL486627	Drug	Deoxyshikonin	
CHEMBL4866732	Drug	Azelaprag	Azelaprag
CHEMBL486674	Drug	Tetrahydrolimonilic acid	
CHEMBL486675	Drug	Bengazole g	
CHEMBL486676	Drug	Okaramine h	
CHEMBL486677	Drug	Amoorastatone	
CHEMBL486678	Drug	Amoorastatin	
CHEMBL486685	Drug	Splenocin g	
CHEMBL486696	Drug	Domiphen bromide	Bromure de domiphene;Bromuro de domifeno;Domiphen bromide;Domiphen bromide;Domiphen bromide;Domiphen bromide;Domiphen bromide;Domiphen bromide;Domiphen bromide;NSC-39415;Oradol;Phenododecinium bromide
CHEMBL486708	Drug	Loxothyrin a	
CHEMBL486727	Drug	Xenitorin d	
CHEMBL486760	Drug	Xanthene	
CHEMBL486762	Drug	Strychnofuranine	
CHEMBL486786	Drug	Propolis-benzofuran a	
CHEMBL486787	Drug	Ancistroealaine b	
CHEMBL486789	Drug	Stigmalactam	
CHEMBL486790	Drug	Aphelaketotriol	
CHEMBL486792	Drug	Basiliolide c	
CHEMBL486793	Drug	Transtaganolide c	
CHEMBL486794	Drug	Gibberodione	
CHEMBL486797	Drug	Mahureone b	
CHEMBL486799	Drug	Peroxygibberol	
CHEMBL486800	Drug	Nyasicoside	
CHEMBL486801	Drug	Aristolic acid	
CHEMBL486807	Drug	Sumaresinolic acid	
CHEMBL486809	Drug	Piperaduncin c	
CHEMBL486812	Drug	Dissectolide a	
CHEMBL486816	Drug	Harmalol hydrochloride	
CHEMBL486817	Drug	Harmol	
CHEMBL486818	Drug	Harmine hydrochloride hydrate	
CHEMBL486819	Drug	Chlorhexidine diacetate	Chlorhexidine acetate;Chlorhexidine diacetate;Chlorhexidine diacetate;Chlorhexidini diacetas;NSC-526936
CHEMBL486822	Drug	Acetyl oleanolic acid	
CHEMBL486825	Drug	Iristectorigenin a	
CHEMBL486826	Drug	Irisolone	
CHEMBL486827	Drug	Herbimycin c	
CHEMBL4868568	Drug	Monzosertib	Monzosertib;Monzosertib;Monzosertib
CHEMBL486882	Drug	Bryophyllin b	
CHEMBL486902	Drug	5-methoxyevofolin b	
CHEMBL486904	Drug	Clavatadine b	
CHEMBL486933	Drug	Rauniticine	
CHEMBL486961	Drug	Atractylenolide iii	
CHEMBL486980	Drug	Olealdehyde	
CHEMBL486986	Drug	Pomolic acid	
CHEMBL486987	Drug	Argemonine	
CHEMBL486988	Drug	3-o-sulfothornasterol a	
CHEMBL486989	Drug	Woorenoside i	
CHEMBL486991	Drug	Ddctp sodium	
CHEMBL486992	Drug	Scortechinone u	
CHEMBL486996	Drug	Mexicanin i	
CHEMBL486997	Drug	Bigelovin	
CHEMBL486998	Drug	Soularubinone	
CHEMBL487	Drug	Droloxifene	3-hydroxytamoxifen;Droloxifene;Droloxifene;Droloxifeno;E-droloxifene;Fk-435;K-060;K060;K060E;K-21060E
CHEMBL487000	Drug	Pronuciferine hydrochloride	
CHEMBL487001	Drug	Rosacea acid b	
CHEMBL487005	Drug	Scalaradial	
CHEMBL487007	Drug	Vitedoin a	
CHEMBL487008	Drug	Vitedoamine a	
CHEMBL487012	Drug	Reticulatine	
CHEMBL487013	Drug	Irigenin	
CHEMBL487014	Drug	Iridin	
CHEMBL487016	Drug	Belemine	
CHEMBL487017	Drug	Apigetrin	
CHEMBL487018	Drug	Tilianine	
CHEMBL487019	Drug	Hypargenin d	
CHEMBL487020	Drug	Cyperin	
CHEMBL487082	Drug	Stellettin c	
CHEMBL487086	Drug	Ilekudinoside j	
CHEMBL487104	Drug	Aplysinoplide a	
CHEMBL4871106	Drug	Rupitasertib	M-2698;M2698;Msc-2363318a;MSC-2363318A;MSC2363318A;Rupitasertib;Rupitasertib;Rupitasertib;Rupitasertib
CHEMBL487132	Drug	Raunitidine	
CHEMBL487182	Drug	Tetrahydropalmatine	Caseanine;(-)-corydalis b;Gindarine;Hyndarine;Levo-tetrahydropalmatine;L-tetrahydropalmatine;(-)-rotundine;Rotundine;(-)-tetrahydropalmatine;Tetrahydropalmatine;Tetrahydropalmatine;Tetrahydropalmatine, (-)-;Tetrahydropalmatine, dl-;Tetrahydropalmatine, l-;Tetrahydropalmatine l-form
CHEMBL487183	Drug	Pelorol	
CHEMBL487185	Drug	Flutolanil	
CHEMBL487186	Drug	Tebuconazole	
CHEMBL487187	Drug	Thiophanate methyl	
CHEMBL487189	Drug	Coryphanthine chloride	
CHEMBL487190	Drug	Phaeochromycins a	
CHEMBL487191	Drug	Phaeochromycin c	
CHEMBL487192	Drug	Fukinolic acid	
CHEMBL487194	Drug	Ailanthinone	
CHEMBL487195	Drug	Medicosmine	
CHEMBL487196	Drug	Isothymusin	
CHEMBL487200	Drug	Tylocrebrine	
CHEMBL487206	Drug	Daurichromene a	
CHEMBL487210	Drug	Dysazecine	
CHEMBL487213	Drug	Cirsileneol	
CHEMBL487214	Drug	Dehydropodophyllotoxin	
CHEMBL487215	Drug	Dehydropodophyllotoxin propyl ether	
CHEMBL487216	Drug	Irisflorentin	
CHEMBL487253	Drug	Bendamustine	Bendamustina;Bendamustine;Bendamustine;Bendamustine;Bendamustine
CHEMBL487258	Drug	Cynarin	NSC-91529
CHEMBL487290	Drug	Docosahexaenoyl illudin m	
CHEMBL487293	Drug	Panaxatriol	
CHEMBL487355	Drug	5-(3-benzylpyrrolidin-3-yl)-1h-indole (structural mix)	
CHEMBL487367	Drug	Crocacin a	
CHEMBL487368	Drug	Crocacin d	
CHEMBL487379	Drug	Tasipeptin a	
CHEMBL487385	Drug	Fmoc(me)phgldchadf	
CHEMBL487387	Drug	Stepholidine	
CHEMBL4873876	Drug	Bms-986224	Bms-986224
CHEMBL487388	Drug	Norboldine	
CHEMBL487390	Drug	Deacetylpicracin	
CHEMBL487391	Drug	Ancistrolikokine c	
CHEMBL487392	Drug	Korupensamine a	
CHEMBL487395	Drug	Transtaganolide d	
CHEMBL487396	Drug	Chlorojanerin	
CHEMBL487397	Drug	Lantalucratin e	
CHEMBL487398	Drug	Lantalucratin f	
CHEMBL487402	Drug	Eupatorin	
CHEMBL487404	Drug	Deoxoscalarin acetate	
CHEMBL487405	Drug	Mallotojaponin	
CHEMBL487408	Drug	Z-trichoclin	
CHEMBL487411	Drug	Homolaudanosine	
CHEMBL487412	Drug	Methyl oleanolate	
CHEMBL487413	Drug	Ursolaldehyde	
CHEMBL487415	Drug	Ochrocarpin c	
CHEMBL487416	Drug	Ochrocarpin d	
CHEMBL487417	Drug	Vitexin	
CHEMBL487427	Drug	Benzotef	
CHEMBL487430	Drug	Promicil	
CHEMBL487465	Drug	Deferitazole	Deferitazol;Deferitazole;Deferitazole;Deferitazole;FBS-0701;FBS0701;SPD-602;SPD602
CHEMBL487489	Drug	Bengazole f	
CHEMBL487567	Drug	Glutinol acetate	
CHEMBL487591	Drug	Buddlejone	
CHEMBL487596	Drug	Inoscavin a	
CHEMBL487597	Drug	Fokienagarofuran d	
CHEMBL487601	Drug	Jaceosidine	
CHEMBL487602	Drug	Totarol	
CHEMBL487603	Drug	Isosafrole	
CHEMBL487605	Drug	Crinitol	
CHEMBL487606	Drug	Barringtogenol c	
CHEMBL487608	Drug	Reticulatate	
CHEMBL487610	Drug	Allamcin	
CHEMBL487611	Drug	Pinoresinol	
CHEMBL487613	Drug	Voacristine hydroxyindolenine	
CHEMBL4876167	Drug	Remidevir	
CHEMBL487617	Drug	Hypargenin f	
CHEMBL487628	Drug	Sarcostolide a	
CHEMBL487699	Drug	Epi-sarcotrine b	
CHEMBL487711	Drug	7-acetoxycoumarin	
CHEMBL4877198	Drug	Deupsilocin	Deupsilocin;Deupsilocina;Deupsilocine;Psilocin-d10
CHEMBL487724	Drug	Preussomerin c	
CHEMBL487725	Drug	Preussomerin d	
CHEMBL487748	Drug	Bitungolide e	
CHEMBL487749	Drug	Bitungolide f	
