id	type	heading	synonyms
CHEMBL6195446	Organism	Xanthomonas sp.	
CHEMBL6195447	Organism	uncultured Ruegeria sp.	
CHEMBL6195448	Organism	unidentified human coronavirus	
CHEMBL6195449	Organism	Acinetobacter ursingii	
CHEMBL6195450	Organism	Arthroderma pannicola	
CHEMBL6195451	Organism	Blepharisma japonicum	
CHEMBL6195452	Organism	Brevibacillus choshinensis	
CHEMBL6195453	Organism	Dirofilaria immitis	
CHEMBL6195454	Organism	Herpes Simplexvirus	
CHEMBL6195455	Organism	Kunjin virus	
CHEMBL6195456	Organism	Metschnikowia pulcherrima	
CHEMBL6195457	Organism	Paramecium multimicronucleatum	
CHEMBL6195458	Organism	Penicillium frequentans	
CHEMBL6195459	Organism	Pseudomonas mevalonii	
CHEMBL6195460	Organism	Reston ebolavirus	
CHEMBL6195461	Organism	Rubella virus	
CHEMBL6195462	Organism	Spirostomum ambiguum	
CHEMBL6195463	Organism	Spirostomum teres	
CHEMBL6195464	Organism	Stentor polymorphus	
CHEMBL6195465	Organism	Streptomyces lusitanus	
CHEMBL6195466	Organism	Streptomyces pratensis	
CHEMBL6195467	Organism	Talaromyces purpureogenus	
CHEMBL6195485	Organism	Cryptococcus deuterogattii	
CHEMBL6195486	Organism	Cryptococcus gattii	
CHEMBL6195742	Organism	Euplotes aediculatus	
CHEMBL6195743	Organism	Paramecium tetraurelia	
CHEMBL6195744	Organism	Thermus thermophilus	
CHEMBL6195745	Organism	Trypanosoma equiperdum	
CHEMBL6195753	Organism	Rhizopus microsporus	
CHEMBL6195754	Organism	Potato virus Y	
CHEMBL6195755	Organism	Human adenovirus sp.	
CHEMBL6195756	Organism	Human coronavirus NL63	
